Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,141958,9818489,9996473.0,61286,62945.0,160.21,158.81,11,12.0,1,1,,/Date(1517212800000)/,True,The Rolling Stones,12116,The Rolling Stones,/artist/the-rolling-stones-12116
2,142035,5206084,5206084.0,37347,37347.0,139.39,139.39,16,16.0,3,2,Marshall Arts,/Date(1517212800000)/,True,Paul McCartney,16628,Paul McCartney,/artist/paul-mccartney-16628
3,141986,2809362,2809362.0,25809,25809.0,108.85,108.85,34,34.0,4,3,WME,/Date(1517212800000)/,True,Bruno Mars,143992,Bruno Mars,/artist/bruno-mars-143992
4,141881,2317187,2225025.0,19816,18865.0,116.93,117.94,14,16.0,6,4,WME,/Date(1517212800000)/,True,Roger Waters,12078,Roger Waters,/artist/roger-waters-12078
5,141979,2151064,2250934.0,15407,17080.0,139.61,131.78,22,24.0,5,5,United Talent Agency / International Talent Booking,/Date(1517212800000)/,True,Guns N' Roses,32570,Guns N' Roses,/artist/guns-n-roses-32570
6,142026,1684135,1841933.0,14830,16383.0,113.56,112.43,20,22.0,7,6,Creative Artists Agency,/Date(1517212800000)/,True,Lady Gaga,74180,Lady Gaga,/artist/lady-gaga-74180
7,141913,1667123,1667123.0,15003,15003.0,111.11,111.11,11,11.0,8,7,WME,/Date(1517212800000)/,True,Dead & Company,203144,Dead & Company,/artist/dead-company-203144
8,142056,1505729,1505729.0,14865,14865.0,101.29,101.29,19,19.0,9,8,Live Nation,/Date(1517212800000)/,True,Jay-Z,29784,Jay-Z,/artist/jay-z-29784
9,141900,1428986,1505581.0,16660,16904.0,85.77,89.06,21,24.0,10,9,WME,/Date(1517212800000)/,True,Depeche Mode,40673,Depeche Mode,/artist/depeche-mode-40673
10,141893,1392640,1392640.0,11179,11179.0,124.57,124.57,13,13.0,11,10,The Howard Rose Agency,/Date(1517212800000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
11,141884,1236602,1236602.0,17235,17235.0,71.75,71.75,12,12.0,13,11,,/Date(1517212800000)/,True,Timbiriche,76737,Timbiriche,/artist/timbiriche-76737
12,141940,1233029,1313396.0,10812,11627.0,114.04,112.95,14,15.0,12,12,WME,/Date(1517212800000)/,True,Neil Diamond,19149,Neil Diamond,/artist/neil-diamond-19149
13,141924,1165449,1157594.0,13354,13286.0,87.27,87.13,22,24.0,14,13,WME,/Date(1517212800000)/,True,The Weeknd,168538,The Weeknd,/artist/the-weeknd-168538
14,141882,1092926,,14585,,74.93,0.0,10,,New,14,WME,/Date(1517212800000)/,True,The Killers,27029,The Killers,/artist/the-killers-27029
15,142037,997860,997860.0,9323,9323.0,107.03,107.03,13,13.0,15,15,Creative Artists Agency,/Date(1517212800000)/,True,Katy Perry,80789,Katy Perry,/artist/katy-perry-80789
16,141941,997292,997292.0,10979,10979.0,90.83,90.83,15,15.0,16,16,WME,/Date(1517212800000)/,True,Foo Fighters,35992,Foo Fighters,/artist/foo-fighters-35992
17,141894,991703,991703.0,11312,11312.0,87.67,87.67,20,20.0,17,17,Creative Artists Agency / WME,/Date(1517212800000)/,True,Enrique Iglesias / Pitbull,37971,Enrique Iglesias,/artist/enrique-iglesias-37971
18,141891,984689,984689.0,17680,17680.0,55.69,55.69,23,23.0,18,18,Creative Artists Agency,/Date(1517212800000)/,True,Little Mix,168938,Little Mix,/artist/little-mix-168938
19,141976,958167,973916.0,11430,11542.0,83.83,84.38,20,23.0,19,19,Creative Artists Agency,/Date(1517212800000)/,True,Tim McGraw / Faith Hill,4554,Tim McGraw,/artist/tim-mcgraw-4554
20,141950,928957,944321.0,9067,10630.0,102.45,88.84,11,12.0,20,20,Creative Artists Agency,/Date(1517212800000)/,True,Stevie Nicks,7373,Stevie Nicks,/artist/stevie-nicks-7373
21,141945,901569,849971.0,10968,10037.0,82.2,84.68,13,16.0,24,21,,/Date(1517212800000)/,True,Ricardo Arjona,13704,Ricardo Arjona,/artist/ricardo-arjona-13704
22,141966,889185,876496.0,14708,14573.0,60.45,60.14,24,23.0,22,22,WME,/Date(1517212800000)/,True,Trans-Siberian Orchestra,3779,Trans-Siberian Orchestra,/artist/trans-siberian-orchestra-3779
23,141933,836630,941512.0,17608,18678.0,47.51,50.41,13,16.0,21,23,WME,/Date(1517212800000)/,True,Luke Bryan,72091,Luke Bryan,/artist/luke-bryan-72091
24,142067,788445,788445.0,13220,13220.0,59.64,59.64,31,31.0,25,24,Paradigm Talent Agency,/Date(1517212800000)/,True,Imagine Dragons,134346,Imagine Dragons,/artist/imagine-dragons-134346
