Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,166967,9803400,9747235.0,81141,83500.0,120.82,116.73,21,22.0,1,1,,/Date(1542009600000)/,True,Taylor Swift,62760,Taylor Swift,/artist/taylor-swift-62760
2,167011,7187761,8016172.0,78969,87432.0,91.02,91.68,25,26.0,2,2,Paradigm Talent Agency,/Date(1542009600000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
3,166988,6541495,6643206.0,54851,56523.0,119.26,117.53,35,37.0,3,3,Live Nation / Creative Artists Agency,/Date(1542009600000)/,True,Jay-Z / Beyoncé,29784,Jay-Z,/artist/jay-z-29784
4,166976,5009545,4855981.0,36382,35705.0,137.69,136.0,12,14.0,4,4,,/Date(1542009600000)/,True,U2,2967,U2,/artist/u2-2967
5,166955,4782217,4782217.0,21620,21620.0,221.19,221.19,12,12.0,5,5,CDA Productions,/Date(1542009600000)/,True,Celine Dion,45018,Celine Dion,/artist/celine-dion-45018
6,166980,4438222,,37270,,119.08,0.0,8,,New,6,WME,/Date(1542009600000)/,True,Drake,39372,Drake,/artist/drake-39372
7,166966,3898617,4378586.0,32071,35426.0,121.56,123.6,9,8.0,6,7,Artist Group International,/Date(1542009600000)/,True,Billy Joel,48725,Billy Joel,/artist/billy-joel-48725
8,167008,3671517,3671517.0,44931,44931.0,81.71,81.71,13,13.0,7,8,,/Date(1542009600000)/,True,Helene Fischer,102199,Helene Fischer,/artist/helene-fischer-102199
9,166913,3098845,2925526.0,35243,33560.0,87.93,87.17,21,24.0,8,9,Dale Morris & Associates,/Date(1542009600000)/,True,Kenny Chesney,27429,Kenny Chesney,/artist/kenny-chesney-27429
10,166994,2157345,2157345.0,20578,20578.0,104.84,104.84,21,21.0,10,10,WME,/Date(1542009600000)/,True,Justin Timberlake,27685,Justin Timberlake,/artist/justin-timberlake-27685
11,166964,2003314,1998097.0,3936,3926.0,508.85,508.87,13,14.0,12,11, / Creative Artists Agency,/Date(1542009600000)/,True,"""Springsteen On Broadway""",556161,"""Springsteen On Broadway""",/artist/springsteen-on-broadway-556161
12,167009,1996411,2176153.0,28599,30015.0,69.81,72.5,10,12.0,9,12,WME,/Date(1542009600000)/,True,Dead & Company,203144,Dead & Company,/artist/dead-company-203144
13,166922,1840876,1808196.0,18850,18305.0,97.66,98.78,40,43.0,13,13,Creative Artists Agency / Artist Group International,/Date(1542009600000)/,True,Def Leppard / Journey,27980,Def Leppard,/artist/def-leppard-27980
14,167020,1668830,1670516.0,21171,20810.0,78.82,80.27,14,15.0,14,14,Creative Artists Agency,/Date(1542009600000)/,True,Iron Maiden,30375,Iron Maiden,/artist/iron-maiden-30375
15,166998,1630373,1624043.0,17761,18134.0,91.79,89.56,10,11.0,15,15,,/Date(1542009600000)/,True,André Rieu,51373,André Rieu,/artist/andr-rieu-51373
16,166911,1552978,1552978.0,12011,12011.0,129.29,129.29,9,9.0,16,16,Creative Artists Agency,/Date(1542009600000)/,True,Britney Spears,47161,Britney Spears,/artist/britney-spears-47161
17,167014,1521540,1458991.0,13560,13212.0,112.21,110.42,9,11.0,19,17,Creative Artists Agency,/Date(1542009600000)/,True,Paul Simon,18310,Paul Simon,/artist/paul-simon-18310
18,166938,1477976,1420469.0,18592,18094.0,79.49,78.5,12,17.0,20,18,Creative Artists Agency,/Date(1542009600000)/,True,Harry Styles,315762,Harry Styles,/artist/harry-styles-315762
