Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,114490,7276551,7276551.0,61377,61377.0,118.55,118.55,17,17.0,1,1,,/Date(1502089200000)/,True,U2,2967,U2,/artist/u2-2967
2,114489,6229677,6173463.0,61103,61097.0,101.95,101.04,18,16.0,2,2,United Talent Agency,/Date(1502089200000)/,True,Guns N' Roses,32570,Guns N' Roses,/artist/guns-n-roses-32570
3,114488,5042077,5534886.0,41475,54438.0,121.57,101.67,13,13.0,3,3,Artist Group International,/Date(1502089200000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
4,114487,4016123,3534669.0,26830,24298.0,149.68,145.47,15,12.0,4,4,ICM Partners,/Date(1502089200000)/,True,Celine Dion,45018,Celine Dion,/artist/celine-dion-45018
5,114485,3193681,3193681.0,29209,29209.0,109.34,109.34,18,18.0,5,5,Creative Artists Agency,/Date(1502089200000)/,True,Justin Bieber,130405,Justin Bieber,/artist/justin-bieber-130405
6,114484,2933439,2963771.0,39201,39106.0,74.83,75.79,30,23.0,6,6,WME,/Date(1502089200000)/,True,Depeche Mode,40673,Depeche Mode,/artist/depeche-mode-40673
7,114483,2063654,2082160.0,27610,27662.0,74.74,75.27,14,14.0,7,7,Creative Artists Agency,/Date(1502089200000)/,True,Dead & Company,203144,Dead & Company,/artist/dead-company-203144
8,114482,1706432,1754392.0,13564,14134.0,125.8,124.12,16,14.0,8,8,WME,/Date(1502089200000)/,True,Roger Waters,12078,Roger Waters,/artist/roger-waters-12078
9,114481,1668890,1678688.0,20757,21001.0,80.4,79.93,30,29.0,9,9,Paradigm Talent Agency,/Date(1502089200000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
10,114480,1518779,1506526.0,19344,19424.0,78.51,77.56,36,35.0,10,10,WME,/Date(1502089200000)/,True,Bruno Mars,143992,Bruno Mars,/artist/bruno-mars-143992
11,114479,1473552,1424139.0,17883,17058.0,82.4,83.48,13,17.0,11,11,Creative Artists Agency,/Date(1502089200000)/,True,Bon Jovi,47178,Bon Jovi,/artist/bon-jovi-47178
12,114478,1352435,1286824.0,15785,15929.0,85.68,80.78,29,33.0,12,12,WME,/Date(1502089200000)/,True,The Weeknd,168538,The Weeknd,/artist/the-weeknd-168538
13,114477,1292303,1282471.0,14865,14807.0,86.94,86.61,24,23.0,13,13,WME,/Date(1502089200000)/,True,Tom Petty & The Heartbreakers,4216,Tom Petty & The Heartbreakers,/artist/tom-petty-the-heartbreakers-4216
14,114475,1230104,,13099,,93.9,0.0,16,,New,14,Creative Artists Agency / WME,/Date(1502089200000)/,True,Enrique Iglesias / Pitbull,37971,Enrique Iglesias,/artist/enrique-iglesias-37971
15,114474,1182486,1189498.0,12561,12709.0,94.14,93.59,27,25.0,14,15,WME,/Date(1502089200000)/,True,Neil Diamond,19149,Neil Diamond,/artist/neil-diamond-19149
16,114473,1160129,1116653.0,13500,13053.0,85.93,85.54,32,31.0,16,16,WME,/Date(1502089200000)/,True,Red Hot Chili Peppers,13471,Red Hot Chili Peppers,/artist/red-hot-chili-peppers-13471
17,114472,1152090,1115199.0,13256,12937.0,86.91,86.2,36,30.0,17,17,Creative Artists Agency,/Date(1502089200000)/,True,Tim McGraw / Faith Hill,4554,Tim McGraw,/artist/tim-mcgraw-4554
18,114471,1145520,1179721.0,11522,11781.0,99.41,100.14,17,17.0,15,18,The Howard Rose Agency / ICO ApS,/Date(1502089200000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
19,114470,1100072,1100072.0,14045,14045.0,78.32,78.32,12,12.0,18,19,WME,/Date(1502089200000)/,True,Tool,4298,Tool,/artist/tool-4298
20,114467,1058462,1058462.0,14329,14329.0,73.86,73.86,21,21.0,19,20,Creative Artists Agency,/Date(1502089200000)/,True,John Mayer,28275,John Mayer,/artist/john-mayer-28275
21,114465,957501,926908.0,17621,16458.0,54.34,56.32,13,16.0,22,21,WME,/Date(1502089200000)/,True,Luke Bryan,72091,Luke Bryan,/artist/luke-bryan-72091
22,114464,940995,940995.0,13391,13391.0,70.27,70.27,29,29.0,20,22,Creative Artists Agency,/Date(1502089200000)/,True,Iron Maiden,30375,Iron Maiden,/artist/iron-maiden-30375
