Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,114751,8070880,,91864,,87.86,0.0,13,,New,1,Paradigm Talent Agency,/Date(1502694000000)/,True,Coldplay,43809,Coldplay,/artist/coldplay-43809
2,114750,7873929,7276551.0,67123,61377.0,117.3,118.55,22,17.0,1,2,,/Date(1502694000000)/,True,U2,2967,U2,/artist/u2-2967
3,114749,6229677,6229677.0,61103,61103.0,101.95,101.95,18,18.0,2,3,United Talent Agency,/Date(1502694000000)/,True,Guns N' Roses,32570,Guns N' Roses,/artist/guns-n-roses-32570
4,114748,4871010,5042077.0,41475,41475.0,117.44,121.57,13,13.0,3,4,Artist Group International,/Date(1502694000000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
5,114747,4016123,4016123.0,26830,26830.0,149.68,149.68,15,15.0,4,5,ICM Partners,/Date(1502694000000)/,True,Celine Dion,45018,Celine Dion,/artist/celine-dion-45018
6,114745,3073885,3193681.0,27925,29209.0,110.07,109.34,16,18.0,5,6,Creative Artists Agency,/Date(1502694000000)/,True,Justin Bieber,130405,Justin Bieber,/artist/justin-bieber-130405
7,114744,2933439,2933439.0,39204,39201.0,74.82,74.83,30,30.0,6,7,WME,/Date(1502694000000)/,True,Depeche Mode,40673,Depeche Mode,/artist/depeche-mode-40673
8,114743,2063654,2063654.0,27610,27610.0,74.74,74.74,14,14.0,7,8,Creative Artists Agency,/Date(1502694000000)/,True,Dead & Company,203144,Dead & Company,/artist/dead-company-203144
9,114742,1706432,1706432.0,13564,13564.0,125.8,125.8,16,16.0,8,9,WME,/Date(1502694000000)/,True,Roger Waters,12078,Roger Waters,/artist/roger-waters-12078
10,114741,1603250,1668890.0,19679,20757.0,81.47,80.4,44,30.0,9,10,Paradigm Talent Agency,/Date(1502694000000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
11,114740,1503181,1518779.0,19601,19344.0,76.69,78.51,35,36.0,10,11,WME,/Date(1502694000000)/,True,Bruno Mars,143992,Bruno Mars,/artist/bruno-mars-143992
12,114739,1473525,1473552.0,18048,17883.0,81.64,82.4,12,13.0,11,12,Creative Artists Agency,/Date(1502694000000)/,True,Bon Jovi,47178,Bon Jovi,/artist/bon-jovi-47178
13,114738,1352777,1352435.0,15196,15785.0,89.02,85.68,26,29.0,12,13,WME,/Date(1502694000000)/,True,The Weeknd,168538,The Weeknd,/artist/the-weeknd-168538
14,114735,1268238,1292303.0,14664,14865.0,86.49,86.94,24,24.0,13,14,WME,/Date(1502694000000)/,True,Tom Petty & The Heartbreakers,4216,Tom Petty & The Heartbreakers,/artist/tom-petty-the-heartbreakers-4216
15,114734,1233229,1230104.0,13099,13099.0,94.14,93.9,16,16.0,14,15,Creative Artists Agency / WME,/Date(1502694000000)/,True,Enrique Iglesias / Pitbull,37971,Enrique Iglesias,/artist/enrique-iglesias-37971
16,114732,1193372,1145520.0,12144,11522.0,98.27,99.41,15,17.0,18,16,The Howard Rose Agency / ICO ApS,/Date(1502694000000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
17,114731,1158187,1152090.0,13214,13256.0,87.65,86.91,38,36.0,17,17,Creative Artists Agency,/Date(1502694000000)/,True,Tim McGraw / Faith Hill,4554,Tim McGraw,/artist/tim-mcgraw-4554
18,114730,1156160,1182486.0,12399,12561.0,93.24,94.14,28,27.0,15,18,WME,/Date(1502694000000)/,True,Neil Diamond,19149,Neil Diamond,/artist/neil-diamond-19149
19,114729,1100072,1100072.0,14045,14045.0,78.32,78.32,12,12.0,19,19,WME,/Date(1502694000000)/,True,Tool,4298,Tool,/artist/tool-4298
20,114726,1060736,957501.0,20078,17621.0,52.83,54.34,10,13.0,21,20,WME,/Date(1502694000000)/,True,Luke Bryan,72091,Luke Bryan,/artist/luke-bryan-72091
21,114725,1060263,1160129.0,12595,13500.0,84.18,85.93,30,32.0,16,21,WME,/Date(1502694000000)/,True,Red Hot Chili Peppers,13471,Red Hot Chili Peppers,/artist/red-hot-chili-peppers-13471
22,114723,989965,1058462.0,14205,14329.0,69.69,73.86,21,21.0,20,22,Creative Artists Agency,/Date(1502694000000)/,True,John Mayer,28275,John Mayer,/artist/john-mayer-28275
23,114721,948959,915224.0,14881,14686.0,63.77,62.32,33,37.0,24,23,WME,/Date(1502694000000)/,True,Eric Church,36859,Eric Church,/artist/eric-church-36859
