Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,104068,4378036,4378036.0,49388,49388.0,88.64,88.64,10,10.0,1,1,Creative Artists Agency,/Date(1497250800000)/,True,Justin Bieber,130405,Justin Bieber,/artist/justin-bieber-130405
2,104067,1959318,1959318.0,21681,21681.0,90.37,90.37,18,18.0,2,2,WME,/Date(1497250800000)/,True,Drake,39372,Drake,/artist/drake-39372
3,104060,1404126,1371757.0,15894,15643.0,88.34,87.69,28,31.0,3,3,WME,/Date(1497250800000)/,True,Red Hot Chili Peppers,13471,Red Hot Chili Peppers,/artist/red-hot-chili-peppers-13471
4,104070,1389061,1339817.0,15922,15195.0,87.24,88.17,25,24.0,4,4,Creative Artists Agency,/Date(1497250800000)/,True,Bon Jovi,47178,Bon Jovi,/artist/bon-jovi-47178
5,104056,1289990,,12678,,101.74,0.0,13,,New,5,The Howard Rose Agency,/Date(1497250800000)/,True,Elton John ,37957,Elton John,/artist/elton-john-37957
6,104055,1168939,1140434.0,17006,17210.0,68.74,66.26,16,15.0,5,6,WME,/Date(1497250800000)/,True,The Weeknd,168538,The Weeknd,/artist/the-weeknd-168538
7,104054,1088455,1088455.0,18089,18089.0,60.17,60.17,13,13.0,6,7,Creative Artists Agency,/Date(1497250800000)/,True,Olly Murs,137764,Olly Murs,/artist/olly-murs-137764
8,104053,1076571,,12440,,86.54,0.0,15,,New,8,Creative Artists Agency,/Date(1497250800000)/,True,Tim McGraw / Faith Hill,4554,Tim McGraw,/artist/tim-mcgraw-4554
9,104063,1000470,1000470.0,12564,12564.0,79.62,79.62,16,16.0,7,9,Creative Artists Agency,/Date(1497250800000)/,True,John Mayer,28275,John Mayer,/artist/john-mayer-28275
10,104050,896174,864876.0,14715,14276.0,60.9,60.58,59,57.0,8,10,WME,/Date(1497250800000)/,True,Eric Church,36859,Eric Church,/artist/eric-church-36859
11,104049,844086,842167.0,10978,11000.0,76.89,76.56,31,30.0,10,11,Creative Artists Agency,/Date(1497250800000)/,True,Ariana Grande,167474,Ariana Grande,/artist/ariana-grande-167474
12,104048,843404,843404.0,8915,8915.0,94.6,94.6,17,17.0,9,12,Creative Artists Agency,/Date(1497250800000)/,True,Stevie Nicks,7373,Stevie Nicks,/artist/stevie-nicks-7373
13,104058,723045,723045.0,11640,11640.0,62.11,62.11,13,13.0,11,13,Messina Touring Group,/Date(1497250800000)/,True,Blake Shelton,48310,Blake Shelton,/artist/blake-shelton-48310
14,104057,692087,692087.0,10925,10925.0,63.35,63.35,16,16.0,12,14,Creative Artists Agency,/Date(1497250800000)/,True,Kings Of Leon,26370,Kings Of Leon,/artist/kings-of-leon-26370
15,104044,684904,650913.0,11567,11332.0,59.21,57.44,34,33.0,13,15,Creative Artists Agency,/Date(1497250800000)/,True,Green Day,33284,Green Day,/artist/green-day-33284
16,104043,662910,582970.0,7651,7540.0,86.64,77.31,16,13.0,15,16,Creative Artists Agency,/Date(1497250800000)/,True,Journey,27980,Journey,/artist/journey-27980
17,104042,634779,,11448,,55.45,0.0,12,,New,17,CLG - Cara Lewis Group,/Date(1497250800000)/,True,Chance The Rapper,168015,Chance The Rapper,/artist/chance-the-rapper-168015
18,104041,579382,599670.0,6103,6318.0,94.92,94.91,19,18.0,14,18,ICM Partners (Comedy),/Date(1497250800000)/,True,Jerry Seinfeld,232705,Jerry Seinfeld,/artist/jerry-seinfeld-232705
19,104051,551599,544483.0,11453,11381.0,48.16,47.84,35,34.0,16,19,Creative Artists Agency,/Date(1497250800000)/,True,Twenty One Pilots,146126,Twenty One Pilots,/artist/twenty-one-pilots-146126
20,104038,542717,542717.0,6445,6445.0,84.2,84.2,15,15.0,17,20,Patriot Artists Agency,/Date(1497250800000)/,True,Bryan Adams,46813,Bryan Adams,/artist/bryan-adams-46813
21,104037,539652,490802.0,13486,12523.0,40.01,39.19,13,14.0,19,21,Creative Artists Agency (Comedy),/Date(1497250800000)/,True,Jack Whitehall,229804,Jack Whitehall,/artist/jack-whitehall-229804
22,104035,525723,525723.0,7641,7641.0,68.8,68.8,22,22.0,18,22,,/Date(1497250800000)/,True,"""Game Of Thrones Live Concert Experience""",217165,"""Game Of Thrones Live Concert Experience""",/artist/game-of-thrones-live-concert-experience-217165
23,104046,485216,485216.0,7296,7296.0,66.5,66.5,30,30.0,20,23,ICM Partners,/Date(1497250800000)/,True,Charlie Wilson,44603,Charlie Wilson,/artist/charlie-wilson-44603
