Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,211006,2795155,2809138.0,29054,29215.0,96.2,96.15,14,13.0,1,1,WME,/Date(1557126000000)/,True,Eric Church,36859,Eric Church,/artist/eric-church-36859
2,210790,2667702,2667702.0,20546,20546.0,129.84,129.84,8,8.0,2,2,Artist Group International,/Date(1557126000000)/,True,Billy Joel,48725,Billy Joel,/artist/billy-joel-48725
3,211066,2285582,2392250.0,16820,17704.0,135.88,135.12,10,12.0,5,3,The Howard Rose Agency,/Date(1557126000000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
4,210812,2146500,2146500.0,16194,16194.0,132.55,132.55,33,33.0,6,4,WME,/Date(1557126000000)/,True,Justin Timberlake,27685,Justin Timberlake,/artist/justin-timberlake-27685
5,210939,2102293,2102293.0,17858,17858.0,117.72,117.72,9,9.0,7,5,Artist Group International,/Date(1557126000000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
6,211079,2037620,2439008.0,13853,16841.0,147.09,144.82,10,10.0,3,6,Creative Artists Agency,/Date(1557126000000)/,True,Fleetwood Mac,35812,Fleetwood Mac,/artist/fleetwood-mac-35812
7,210914,1517024,1517024.0,12188,12188.0,124.47,124.47,27,27.0,8,7,Beaver Productions,/Date(1557126000000)/,True,Michael Bublé,21052,Michael Bublé,/artist/michael-bubl-21052
8,211015,1351387,,16196,,83.44,0.0,16,,New,8,United Talent Agency,/Date(1557126000000)/,True,Post Malone,198984,Post Malone,/artist/post-malone-198984
9,210862,1345126,1345126.0,11700,11700.0,114.96,114.96,15,15.0,10,9,Marshall Arts,/Date(1557126000000)/,True,Cher,44721,Cher,/artist/cher-44721
10,210864,1329745,1322103.0,20383,20432.0,65.24,64.71,12,14.0,11,10,WME,/Date(1557126000000)/,True,Trans-Siberian Orchestra,3779,Trans-Siberian Orchestra,/artist/trans-siberian-orchestra-3779
11,210994,1324740,1366243.0,11516,11837.0,115.03,115.42,22,24.0,9,11,ICM Partners,/Date(1557126000000)/,True,Bob Seger & The Silver Bullet Band,64684,Bob Seger & The Silver Bullet Band,/artist/bob-seger-the-silver-bullet-band-64684
12,210983,1243595,1243595.0,11736,11736.0,105.96,105.96,18,18.0,12,12,Creative Artists Agency,/Date(1557126000000)/,True,KISS,26745,KISS,/artist/kiss-26745
13,211055,1227139,1227139.0,12034,12034.0,101.97,101.97,8,8.0,13,13,United Talent Agency (Comedy),/Date(1557126000000)/,True,Sebastian Maniscalco,233099,Sebastian Maniscalco,/artist/sebastian-maniscalco-233099
14,210879,1218484,1175397.0,15387,15246.0,79.19,77.09,17,21.0,15,14,CLG - Cara Lewis Group,/Date(1557126000000)/,True,Travis Scott,179020,Travis Scott,/artist/travis-scott-179020
