Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,135970,10212672,,63612,,160.54,0.0,11,,New,1,,/Date(1511164800000)/,True,The Rolling Stones,12116,The Rolling Stones,/artist/the-rolling-stones-12116
2,136087,9157093,9236988.0,79510,79661.0,115.17,115.95,21,23.0,1,2,,/Date(1511164800000)/,True,U2,2967,U2,/artist/u2-2967
3,135985,6037301,6166936.0,59553,60782.0,101.38,101.46,22,23.0,2,3,Paradigm Talent Agency,/Date(1511164800000)/,True,Coldplay,43809,Coldplay,/artist/coldplay-43809
4,136083,3992390,,38246,,104.38,0.0,14,,New,4,Artist Group International,/Date(1511164800000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
5,136018,3898627,4184948.0,37124,41231.0,105.01,101.5,23,25.0,4,5,United Talent Agency / International Talent Booking,/Date(1511164800000)/,True,Guns N' Roses,32570,Guns N' Roses,/artist/guns-n-roses-32570
6,136060,3466727,3466727.0,29370,29370.0,118.04,118.04,15,15.0,5,6,Creative Artists Agency,/Date(1511164800000)/,True,Lady Gaga,74180,Lady Gaga,/artist/lady-gaga-74180
7,136053,3185745,,25884,,123.08,0.0,12,,New,7,Marshall Arts,/Date(1511164800000)/,True,Paul McCartney,16628,Paul McCartney,/artist/paul-mccartney-16628
8,136020,2241572,2285426.0,19618,20069.0,114.26,113.88,36,33.0,7,8,WME,/Date(1511164800000)/,True,Bruno Mars,143992,Bruno Mars,/artist/bruno-mars-143992
9,135994,2037076,1889748.0,17142,15698.0,118.83,120.38,31,27.0,8,9,WME,/Date(1511164800000)/,True,Roger Waters,12078,Roger Waters,/artist/roger-waters-12078
10,136038,1595433,1703237.0,19640,23043.0,81.23,73.91,31,27.0,9,10,WME,/Date(1511164800000)/,True,Depeche Mode,40673,Depeche Mode,/artist/depeche-mode-40673
11,136036,1435997,1427022.0,16855,16694.0,85.19,85.48,34,37.0,10,11,Paradigm Talent Agency,/Date(1511164800000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
12,136073,1288026,,12380,,104.04,0.0,14,,New,12,WME,/Date(1511164800000)/,True,Neil Diamond,19149,Neil Diamond,/artist/neil-diamond-19149
13,135976,1267568,1174387.0,13954,13370.0,90.84,87.83,32,23.0,13,13,WME,/Date(1511164800000)/,True,Kendrick Lamar,156275,Kendrick Lamar,/artist/kendrick-lamar-156275
14,136084,1265734,,14405,,87.86,0.0,17,,New,14,ICO ApS,/Date(1511164800000)/,True,James Taylor,30201,James Taylor,/artist/james-taylor-30201
15,136006,1146586,1178428.0,13596,13881.0,84.33,84.89,40,35.0,12,15,Creative Artists Agency,/Date(1511164800000)/,True,Tim McGraw / Faith Hill,4554,Tim McGraw,/artist/tim-mcgraw-4554
16,136071,1128420,1128420.0,20817,20817.0,54.2,54.2,22,22.0,14,16,WME,/Date(1511164800000)/,True,Florida Georgia Line,155860,Florida Georgia Line,/artist/florida-georgia-line-155860
17,136033,1084704,1084704.0,12076,12076.0,89.82,89.82,13,13.0,16,17,ICM Partners,/Date(1511164800000)/,True,Bob Seger & The Silver Bullet Band,64684,Bob Seger & The Silver Bullet Band,/artist/bob-seger-the-silver-bullet-band-64684
18,136120,1066810,1266289.0,10914,12887.0,97.74,98.26,18,14.0,11,18,Creative Artists Agency,/Date(1511164800000)/,True,Queen + Adam Lambert,14115,Queen + Adam Lambert,/artist/queen-adam-lambert-14115
19,136134,1041007,1041007.0,8396,8396.0,123.97,123.97,18,18.0,18,19,ICM Partners (Comedy),/Date(1511164800000)/,True,Jerry Seinfeld,232705,Jerry Seinfeld,/artist/jerry-seinfeld-232705
20,136070,1029327,1047887.0,13009,13164.0,79.12,79.6,24,24.0,17,20,ICM Partners,/Date(1511164800000)/,True,J. Cole,133106,J. Cole,/artist/j-cole-133106
21,136089,1005641,1005641.0,18653,18653.0,53.91,53.91,21,21.0,19,21,WME,/Date(1511164800000)/,True,Luke Bryan,72091,Luke Bryan,/artist/luke-bryan-72091
22,135987,1001345,1122451.0,21257,21846.0,47.1,51.38,22,22.0,15,22,Creative Artists Agency,/Date(1511164800000)/,True,Zac Brown Band,456,Zac Brown Band,/artist/zac-brown-band-456
23,136029,997112,,11244,,88.68,0.0,17,,New,23,WME,/Date(1511164800000)/,True,The Weeknd,168538,The Weeknd,/artist/the-weeknd-168538
24,136016,868270,868270.0,8183,8183.0,106.1,106.1,14,14.0,22,24,,/Date(1511164800000)/,True,Marco Antonio Solis,22736,Marco Antonio Solis,/artist/marco-antonio-solis-22736
25,135979,847030,926171.0,13089,13617.0,64.71,68.01,37,36.0,20,25,Creative Artists Agency,/Date(1511164800000)/,True,John Mayer,28275,John Mayer,/artist/john-mayer-28275
26,136032,822695,852468.0,10393,10831.0,79.16,78.7,21,16.0,23,26,Creative Artists Agency,/Date(1511164800000)/,True,Lionel Richie,24607,Lionel Richie,/artist/lionel-richie-24607
27,135984,767272,689931.0,14857,14126.0,51.64,48.84,14,15.0,30,27,Creative Artists Agency,/Date(1511164800000)/,True,Little Mix,168938,Little Mix,/artist/little-mix-168938
28,135965,731566,731566.0,15923,15923.0,45.94,45.94,14,14.0,26,28,WME,/Date(1511164800000)/,True,Jason Aldean,30325,Jason Aldean,/artist/jason-aldean-30325
29,136078,729298,729298.0,18337,18337.0,39.77,39.77,22,22.0,27,29,Creative Artists Agency,/Date(1511164800000)/,True,Sam Hunt,190091,Sam Hunt,/artist/sam-hunt-190091
30,136129,713424,754923.0,14570,14316.0,48.97,52.73,25,13.0,25,30,Creative Artists Agency,/Date(1511164800000)/,True,Green Day,33284,Green Day,/artist/green-day-33284
31,135981,710650,714752.0,8629,8757.0,82.36,81.62,24,24.0,28,31,Creative Artists Agency,/Date(1511164800000)/,True,Sting,7220,Sting,/artist/sting-7220
32,135959,697861,697861.0,13379,13379.0,52.16,52.16,28,28.0,29,32,Paradigm Talent Agency,/Date(1511164800000)/,True,Shawn Mendes,188938,Shawn Mendes,/artist/shawn-mendes-188938
33,136128,692158,,10818,,63.98,0.0,15,,New,33,Artist Group International,/Date(1511164800000)/,True,Rod Stewart,12030,Rod Stewart,/artist/rod-stewart-12030
34,136081,658491,682704.0,8314,8803.0,79.2,77.55,18,17.0,31,34,,/Date(1511164800000)/,True,Ricardo Arjona,13704,Ricardo Arjona,/artist/ricardo-arjona-13704
35,136102,579238,595185.0,17195,17337.0,33.69,34.33,13,13.0,33,35,WME,/Date(1511164800000)/,True,Dierks Bentley,39969,Dierks Bentley,/artist/dierks-bentley-39969
36,136118,573182,573182.0,14180,14180.0,40.42,40.42,24,24.0,34,36,WME,/Date(1511164800000)/,True,Chris Stapleton,180627,Chris Stapleton,/artist/chris-stapleton-180627
37,135964,561023,617170.0,7902,8405.0,71.0,73.43,18,13.0,32,37,WME,/Date(1511164800000)/,True,Janet Jackson,30262,Janet Jackson,/artist/janet-jackson-30262
38,136054,473856,460547.0,14955,14397.0,31.68,31.99,17,19.0,39,38,WME,/Date(1511164800000)/,True,Brad Paisley,46797,Brad Paisley,/artist/brad-paisley-46797
39,136122,451499,464675.0,5535,5595.0,81.56,83.04,20,23.0,38,39,The Sixth House / Universal Aguirre,/Date(1511164800000)/,True,Gloria Trevi / Alejandra Guzman,34054,Gloria Trevi,/artist/gloria-trevi-34054
40,136116,429566,420397.0,8092,7775.0,53.08,54.07,16,17.0,41,40,Patriot Artists Agency,/Date(1511164800000)/,True,Bryan Adams,46813,Bryan Adams,/artist/bryan-adams-46813
41,136127,427167,427167.0,7234,7234.0,59.05,59.05,15,15.0,40,41,The Billions Corporation,/Date(1511164800000)/,True,Arcade Fire,50994,Arcade Fire,/artist/arcade-fire-50994
42,136112,378552,388097.0,9555,9362.0,39.62,41.45,31,13.0,42,42,United Talent Agency,/Date(1511164800000)/,True,Nickelback,18763,Nickelback,/artist/nickelback-18763
43,135957,378091,496740.0,5061,5907.0,74.69,84.09,12,13.0,37,43,WME,/Date(1511164800000)/,True,Hans Zimmer,194922,Hans Zimmer,/artist/hans-zimmer-194922
44,135971,376012,381187.0,9445,9551.0,39.81,39.91,42,41.0,43,44,Creative Artists Agency / International Talent Booking,/Date(1511164800000)/,True,matchbox twenty / Counting Crows,22454,matchbox twenty,/artist/matchbox-twenty-22454
45,136028,354656,528476.0,9344,11151.0,37.95,47.39,19,19.0,36,45,Creative Artists Agency,/Date(1511164800000)/,True,Kings Of Leon,26370,Kings Of Leon,/artist/kings-of-leon-26370
46,136098,345862,355427.0,8428,8365.0,41.03,42.49,24,28.0,44,46,Creative Artists Agency,/Date(1511164800000)/,True,Chicago / Doobie Brothers,44792,Chicago,/artist/chicago-44792
