Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,146384,3329623,3329623.0,23277,23277.0,143.04,143.04,11,11.0,1,1,WME,/Date(1526281200000)/,True,Justin Timberlake,27685,Justin Timberlake,/artist/justin-timberlake-27685
2,146356,2226600,2239784.0,4375,4401.0,508.89,508.88,13,14.0,2,2, / Creative Artists Agency,/Date(1526281200000)/,True,"""Springsteen On Broadway"" ",556161,"""Springsteen On Broadway""",/artist/springsteen-on-broadway-556161
3,146431,1575062,1575062.0,15477,15477.0,101.76,101.76,11,11.0,4,3,Angelo Medina Group,/Date(1526281200000)/,True,Romeo Santos,164499,Romeo Santos,/artist/romeo-santos-164499
4,146451,1489005,1489005.0,16756,16756.0,88.86,88.86,15,15.0,5,4,WME,/Date(1526281200000)/,True,Kendrick Lamar,156275,Kendrick Lamar,/artist/kendrick-lamar-156275
5,146360,1020636,1013261.0,12835,12390.0,79.52,81.77,11,11.0,6,5,WME,/Date(1526281200000)/,True,Kevin Hart,232828,Kevin Hart,/artist/kevin-hart-232828
6,146368,1000971,1000971.0,12448,12448.0,80.41,80.41,20,20.0,7,6,Creative Artists Agency,/Date(1526281200000)/,True,Demi Lovato,89120,Demi Lovato,/artist/demi-lovato-89120
7,146450,997285,997285.0,12758,12758.0,78.17,78.17,14,14.0,8,7,Messina Touring Group,/Date(1526281200000)/,True,Blake Shelton,48310,Blake Shelton,/artist/blake-shelton-48310
8,146419,907234,907234.0,15304,15304.0,59.28,59.28,17,17.0,9,8,WME,/Date(1526281200000)/,True,The Killers,27029,The Killers,/artist/the-killers-27029
9,146372,889672,889672.0,9929,9929.0,89.6,89.6,11,11.0,10,9,Creative Artists Agency,/Date(1526281200000)/,True,Kid Rock,26969,Kid Rock,/artist/kid-rock-26969
10,146402,879098,879098.0,11911,11911.0,73.8,73.8,20,20.0,11,10,Creative Artists Agency,/Date(1526281200000)/,True,Harry Styles,315762,Harry Styles,/artist/harry-styles-315762
11,146366,828979,828979.0,13528,13528.0,61.28,61.28,11,11.0,12,11,Paradigm Talent Agency,/Date(1526281200000)/,True,Imagine Dragons,134346,Imagine Dragons,/artist/imagine-dragons-134346
12,146469,779149,779149.0,9589,9589.0,81.25,81.25,14,14.0,13,12,Creative Artists Agency,/Date(1526281200000)/,True,Lana Del Rey,134109,Lana Del Rey,/artist/lana-del-rey-134109
