Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,136257,10212672,10212672.0,63612,63612.0,160.54,160.54,11,11.0,1,1,,/Date(1511769600000)/,True,The Rolling Stones,12116,The Rolling Stones,/artist/the-rolling-stones-12116
2,136148,8890455,9157093.0,78041,79510.0,113.92,115.17,20,21.0,2,2,,/Date(1511769600000)/,True,U2,2967,U2,/artist/u2-2967
3,136196,5761835,6037301.0,55623,59553.0,103.59,101.38,20,22.0,3,3,Paradigm Talent Agency,/Date(1511769600000)/,True,Coldplay,43809,Coldplay,/artist/coldplay-43809
4,136157,4043977,3992390.0,38573,38246.0,104.84,104.38,11,14.0,4,4,Artist Group International,/Date(1511769600000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
5,136217,3466727,3466727.0,29370,29370.0,118.04,118.04,15,15.0,6,5,Creative Artists Agency,/Date(1511769600000)/,True,Lady Gaga,74180,Lady Gaga,/artist/lady-gaga-74180
6,136212,3290780,3185745.0,26950,25884.0,122.1,123.08,11,12.0,7,6,Marshall Arts,/Date(1511769600000)/,True,Paul McCartney,16628,Paul McCartney,/artist/paul-mccartney-16628
7,136286,3259917,3898627.0,28672,37124.0,113.7,105.01,32,23.0,5,7,United Talent Agency / International Talent Booking,/Date(1511769600000)/,True,Guns N' Roses,32570,Guns N' Roses,/artist/guns-n-roses-32570
8,136291,2241572,2241572.0,19618,19618.0,114.26,114.26,36,36.0,8,8,WME,/Date(1511769600000)/,True,Bruno Mars,143992,Bruno Mars,/artist/bruno-mars-143992
9,136199,2193990,2037076.0,18240,17142.0,120.28,118.83,28,31.0,9,9,WME,/Date(1511769600000)/,True,Roger Waters,12078,Roger Waters,/artist/roger-waters-12078
10,136194,1526448,1595433.0,18859,19640.0,80.94,81.23,30,31.0,10,10,WME,/Date(1511769600000)/,True,Depeche Mode,40673,Depeche Mode,/artist/depeche-mode-40673
11,136190,1409620,1435997.0,16508,16855.0,85.39,85.19,32,34.0,11,11,Paradigm Talent Agency,/Date(1511769600000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
12,136149,1335001,1265734.0,15283,14405.0,87.35,87.86,14,17.0,14,12,ICO ApS,/Date(1511769600000)/,True,James Taylor,30201,James Taylor,/artist/james-taylor-30201
13,136154,1288026,1288026.0,12380,12380.0,104.04,104.04,14,14.0,12,13,WME,/Date(1511769600000)/,True,Neil Diamond,19149,Neil Diamond,/artist/neil-diamond-19149
14,136263,1267568,1267568.0,13954,13954.0,90.84,90.84,32,32.0,13,14,WME,/Date(1511769600000)/,True,Kendrick Lamar,156275,Kendrick Lamar,/artist/kendrick-lamar-156275
15,136287,1121312,1146586.0,13324,13596.0,84.15,84.33,39,40.0,15,15,Creative Artists Agency,/Date(1511769600000)/,True,Tim McGraw / Faith Hill,4554,Tim McGraw,/artist/tim-mcgraw-4554
16,136331,1110448,1066810.0,11246,10914.0,98.74,97.74,15,18.0,18,16,Creative Artists Agency,/Date(1511769600000)/,True,Queen + Adam Lambert,14115,Queen + Adam Lambert,/artist/queen-adam-lambert-14115
17,136189,1084704,1084704.0,12076,12076.0,89.82,89.82,13,13.0,17,17,ICM Partners,/Date(1511769600000)/,True,Bob Seger & The Silver Bullet Band,64684,Bob Seger & The Silver Bullet Band,/artist/bob-seger-the-silver-bullet-band-64684
18,136223,1045296,1029327.0,13197,13009.0,79.2,79.12,21,24.0,20,18,ICM Partners,/Date(1511769600000)/,True,J. Cole,133106,J. Cole,/artist/j-cole-133106
19,136218,1035861,1128420.0,20109,20817.0,51.51,54.2,21,22.0,16,19,WME,/Date(1511769600000)/,True,Florida Georgia Line,155860,Florida Georgia Line,/artist/florida-georgia-line-155860
20,136335,1035219,1041007.0,8400,8396.0,123.24,123.97,19,18.0,19,20,ICM Partners (Comedy),/Date(1511769600000)/,True,Jerry Seinfeld,232705,Jerry Seinfeld,/artist/jerry-seinfeld-232705
