Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,193784,3804359,,42850,,88.78,0,9,,4,1,Paradigm Talent Agency,/Date(1551081600000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
2,193790,3270114,,43349,,75.44,0,16,,5,2,Sensible Events,/Date(1551081600000)/,True,Roger Waters,12078,Roger Waters,/artist/roger-waters-12078
3,193753,2954573,,17592,,167.95,0,8,,6,3,Klassics Music Management Limited,/Date(1551081600000)/,True,Andrea Bocelli,51826,Andrea Bocelli,/artist/andrea-bocelli-51826
4,193787,2760676,,19749,,139.79,0,16,,8,4,The Howard Rose Agency,/Date(1551081600000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
5,193810,2145217,,4213,,509.15,0,9,,9,5, / Creative Artists Agency,/Date(1551081600000)/,True,"""Springsteen On Broadway""",556161,"""Springsteen On Broadway""",/artist/springsteen-on-broadway-556161
6,193811,2098022,,13894,,151.0,0,12,,11,6,Solo Agency,/Date(1551081600000)/,True,Phil Collins,15705,Phil Collins,/artist/phil-collins-15705
7,193801,2093196,,16286,,128.53,0,15,,10,7,Artist Group International,/Date(1551081600000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
8,193749,2004329,,15289,,131.09,0,21,,12,8,WME,/Date(1551081600000)/,True,Justin Timberlake,27685,Justin Timberlake,/artist/justin-timberlake-27685
9,193788,1876950,,14069,,133.41,0,26,,13,9,Creative Artists Agency,/Date(1551081600000)/,True,Fleetwood Mac,35812,Fleetwood Mac,/artist/fleetwood-mac-35812
10,193777,1594829,,15245,,104.61,0,12,,16,10,WME,/Date(1551081600000)/,True,Sam Smith,11433,Sam Smith,/artist/sam-smith-11433
