Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,165360,9799400,10592472.0,84144,83876.0,116.46,126.29,24,18.0,1,1,,/Date(1540191600000)/,True,Taylor Swift,62760,Taylor Swift,/artist/taylor-swift-62760
2,165325,9242595,9701908.0,100494,105498.0,91.97,91.96,22,23.0,2,2,Paradigm Talent Agency,/Date(1540191600000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
3,165289,7938162,8984707.0,49874,57174.0,159.16,157.15,11,12.0,3,3,,/Date(1540191600000)/,True,The Rolling Stones,12116,The Rolling Stones,/artist/the-rolling-stones-12116
4,165317,6623724,6623724.0,57117,57117.0,115.97,115.97,35,35.0,4,4,Live Nation / Creative Artists Agency,/Date(1540191600000)/,True,Jay-Z / Beyoncé,29784,Jay-Z,/artist/jay-z-29784
5,165299,4782217,4808263.0,21620,22332.0,221.19,215.3,12,13.0,5,5,CDA Productions,/Date(1540191600000)/,True,Celine Dion,45018,Celine Dion,/artist/celine-dion-45018
6,165359,4656610,4319944.0,34684,31692.0,134.26,136.31,11,14.0,6,6,,/Date(1540191600000)/,True,U2,2967,U2,/artist/u2-2967
7,165361,4152820,3966806.0,33568,32052.0,123.71,123.76,9,10.0,8,7,Artist Group International,/Date(1540191600000)/,True,Billy Joel,48725,Billy Joel,/artist/billy-joel-48725
8,165340,4127170,4127170.0,42787,42787.0,96.46,96.46,9,9.0,7,8,United Talent Agency,/Date(1540191600000)/,True,Guns N' Roses,32570,Guns N' Roses,/artist/guns-n-roses-32570
9,165321,3671517,,44931,,81.71,0.0,13,,New,9,,/Date(1540191600000)/,True,Helene Fischer,102199,Helene Fischer,/artist/helene-fischer-102199
10,165352,2888064,2897769.0,33217,33337.0,86.94,86.92,29,31.0,10,10,Dale Morris & Associates,/Date(1540191600000)/,True,Kenny Chesney,27429,Kenny Chesney,/artist/kenny-chesney-27429
