Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,208001,3680271,3639764.0,33849,31979.0,108.72,113.82,9,10.0,1,1,Marshall Arts,/Date(1555311600000)/,True,Paul McCartney,16628,Paul McCartney,/artist/paul-mccartney-16628
2,207984,2891855,2891855.0,29315,29315.0,98.65,98.65,11,11.0,2,2,WME,/Date(1555311600000)/,True,Eric Church,36859,Eric Church,/artist/eric-church-36859
3,207966,2662708,2662708.0,19092,19092.0,139.46,139.46,13,13.0,3,3,The Howard Rose Agency,/Date(1555311600000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
4,208039,2441167,,13838,,176.41,0.0,8,,New,4,Klassics Music Management Limited,/Date(1555311600000)/,True,Andrea Bocelli,51826,Andrea Bocelli,/artist/andrea-bocelli-51826
5,207964,2331057,2233880.0,16127,15433.0,144.54,144.74,12,15.0,4,5,Creative Artists Agency,/Date(1555311600000)/,True,Fleetwood Mac,35812,Fleetwood Mac,/artist/fleetwood-mac-35812
6,208044,2164808,2174805.0,16394,16431.0,132.05,132.36,26,25.0,5,6,WME,/Date(1555311600000)/,True,Justin Timberlake,27685,Justin Timberlake,/artist/justin-timberlake-27685
7,207972,2013991,2047611.0,16759,16901.0,120.17,121.15,15,16.0,6,7,Artist Group International,/Date(1555311600000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
8,208007,1913771,1831958.0,23685,21525.0,80.8,85.11,11,12.0,7,8,WME,/Date(1555311600000)/,True,Luis Miguel,23676,Luis Miguel,/artist/luis-miguel-23676
9,208058,1517024,1506401.0,12188,12024.0,124.47,125.28,27,23.0,8,9,Creative Artists Agency,/Date(1555311600000)/,True,Michael Bublé,21052,Michael Bublé,/artist/michael-bubl-21052
10,207994,1401960,1404527.0,12247,12346.0,114.47,113.76,28,28.0,9,10,ICM Partners,/Date(1555311600000)/,True,Bob Seger & The Silver Bullet Band,64684,Bob Seger & The Silver Bullet Band,/artist/bob-seger-the-silver-bullet-band-64684
11,208028,1345126,1345126.0,11700,11700.0,114.96,114.96,15,15.0,10,11,Marshall Arts,/Date(1555311600000)/,True,Cher,44721,Cher,/artist/cher-44721
12,208022,1243136,1300003.0,11777,12319.0,105.55,105.52,12,8.0,11,12,Cardenas Marketing Network,/Date(1555311600000)/,True,Marc Anthony,22802,Marc Anthony,/artist/marc-anthony-22802
13,207987,1224389,1205057.0,11505,11690.0,106.42,103.08,15,13.0,13,13,Creative Artists Agency,/Date(1555311600000)/,True,KISS,26745,KISS,/artist/kiss-26745
14,207963,1208064,1208064.0,11792,11792.0,102.44,102.44,8,8.0,12,14,United Talent Agency,/Date(1555311600000)/,True,Sebastian Maniscalco,233099,Sebastian Maniscalco,/artist/sebastian-maniscalco-233099
15,208035,1201006,1197654.0,15971,15989.0,75.19,74.9,29,32.0,14,15,CLG - Cara Lewis Group,/Date(1555311600000)/,True,Travis Scott,179020,Travis Scott,/artist/travis-scott-179020
16,208009,1162154,,12378,,93.88,0.0,8,,New,16,Paradigm Talent Agency,/Date(1555311600000)/,True,Dave Matthews Band,41941,Dave Matthews Band,/artist/dave-matthews-band-41941
17,208026,1156173,1134642.0,17915,17538.0,64.54,64.69,18,21.0,15,17,WME,/Date(1555311600000)/,True,Trans-Siberian Orchestra,3779,Trans-Siberian Orchestra,/artist/trans-siberian-orchestra-3779
18,208040,1139888,1084208.0,15583,15055.0,73.15,72.01,13,14.0,17,18,WME,/Date(1555311600000)/,True,Mumford & Sons,91696,Mumford & Sons,/artist/mumford-sons-91696
19,208030,1044392,1044392.0,11659,11659.0,89.58,89.58,17,17.0,18,19,Paradigm Talent Agency,/Date(1555311600000)/,True,Blake Shelton,48310,Blake Shelton,/artist/blake-shelton-48310
20,208038,947246,915513.0,10820,10067.0,87.54,90.94,29,31.0,19,20,,/Date(1555311600000)/,True,André Rieu,51373,André Rieu,/artist/andr-rieu-51373
21,208024,866670,,12591,,68.84,0.0,17,,New,21,Paradigm Talent Agency,/Date(1555311600000)/,True,Shawn Mendes,188938,Shawn Mendes,/artist/shawn-mendes-188938
22,208014,785504,785504.0,12990,12990.0,60.47,60.47,13,13.0,20,22,Creative Artists Agency,/Date(1555311600000)/,True,Panic! At The Disco,16961,Panic! At The Disco,/artist/panic-at-the-disco-16961
23,207980,716917,716917.0,7913,7913.0,90.6,90.6,15,15.0,23,23,Creative Artists Agency UK,/Date(1555311600000)/,True,James Taylor,30201,James Taylor,/artist/james-taylor-30201
24,208049,701541,701541.0,10465,10465.0,67.03,67.03,8,8.0,25,24,Artist Group International,/Date(1555311600000)/,True,Def Leppard,41191,Def Leppard,/artist/def-leppard-41191
25,208006,700723,700723.0,9650,9650.0,72.61,72.61,11,11.0,26,25,Paradigm Talent Agency,/Date(1555311600000)/,True,Snow Patrol,8225,Snow Patrol,/artist/snow-patrol-8225
26,207978,656595,720953.0,7756,8739.0,84.65,82.49,13,10.0,22,26,Chaf Enterprises,/Date(1555311600000)/,True,Chayanne,44655,Chayanne,/artist/chayanne-44655
27,207961,647811,647811.0,10246,10246.0,63.22,63.22,27,27.0,28,27,Creative Artists Agency,/Date(1555311600000)/,True,Kelly Clarkson,27356,Kelly Clarkson,/artist/kelly-clarkson-27356
28,208059,639259,569166.0,8732,8136.0,73.21,69.95,9,9.0,29,28,Patriot Artists Agency,/Date(1555311600000)/,True,Bryan Adams,46813,Bryan Adams,/artist/bryan-adams-46813
29,208000,637942,681932.0,5331,5696.0,119.66,119.71,13,11.0,27,29,United Talent Agency,/Date(1555311600000)/,True,Mariah Carey,22803,Mariah Carey,/artist/mariah-carey-22803
