Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,159769,13398617,13398617.0,144655,144655.0,92.62,92.62,8,8.0,1,1,Paradigm Talent Agency,/Date(1537772400000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
2,159756,10863710,10894795.0,85455,84789.0,127.13,128.49,21,20.0,2,2,,/Date(1537772400000)/,True,Taylor Swift,62760,Taylor Swift,/artist/taylor-swift-62760
3,159727,8968275,8968275.0,57762,57762.0,155.26,155.26,13,13.0,3,3,,/Date(1537772400000)/,True,The Rolling Stones,12116,The Rolling Stones,/artist/the-rolling-stones-12116
4,159788,6453138,6453138.0,57466,57466.0,112.29,112.29,28,28.0,4,4,Live Nation / Creative Artists Agency,/Date(1537772400000)/,True,Jay-Z / Beyoncé,29784,Jay-Z,/artist/jay-z-29784
5,159835,4782217,4782217.0,21620,21620.0,221.19,221.19,12,12.0,5,5,CDA Productions,/Date(1537772400000)/,True,Celine Dion,45018,Celine Dion,/artist/celine-dion-45018
6,159852,4127170,4127170.0,42787,42787.0,96.46,96.46,9,9.0,6,6,United Talent Agency,/Date(1537772400000)/,True,Guns N' Roses,32570,Guns N' Roses,/artist/guns-n-roses-32570
7,159750,3617679,3617679.0,25768,25768.0,140.39,140.39,17,17.0,7,7,,/Date(1537772400000)/,True,U2,2967,U2,/artist/u2-2967
8,159831,3119623,3119623.0,20202,20202.0,154.42,154.42,11,11.0,8,8,Creative Artists Agency,/Date(1537772400000)/,True,Eagles,38478,Eagles,/artist/eagles-38478
9,159809,2749397,2812220.0,32192,32490.0,85.4,86.55,37,38.0,9,9,Dale Morris & Associates,/Date(1537772400000)/,True,Kenny Chesney,27429,Kenny Chesney,/artist/kenny-chesney-27429
10,159856,2736914,2777807.0,19903,20260.0,137.51,137.1,15,16.0,10,10,Marshall Arts,/Date(1537772400000)/,True,Pink,15935,Pink,/artist/pink-15935
