Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,149903,3194823,3227648.0,21983,22215.0,145.33,145.29,24,23.0,1,1,WME,/Date(1529305200000)/,True,Justin Timberlake,27685,Justin Timberlake,/artist/justin-timberlake-27685
2,149936,3166647,,29326,,107.98,0.0,12,,New,2,Solo Agency,/Date(1529305200000)/,True,Phil Collins,15705,Phil Collins,/artist/phil-collins-15705
3,149889,3113763,,33313,,93.47,0.0,11,,New,3,Dale Morris & Associates,/Date(1529305200000)/,True,Kenny Chesney,27429,Kenny Chesney,/artist/kenny-chesney-27429
4,149910,2516606,2486015.0,18209,18532.0,138.2,134.15,38,17.0,2,4,Marshall Arts,/Date(1529305200000)/,True,Pink,15935,Pink,/artist/pink-15935
5,149871,2137474,2137474.0,20451,20451.0,104.51,104.51,19,19.0,4,5,Artist Group International,/Date(1529305200000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
6,149870,2126187,2148049.0,4187,4229.0,507.81,507.87,12,13.0,3,6, / Creative Artists Agency,/Date(1529305200000)/,True,"""Springsteen On Broadway""",556161,"""Springsteen On Broadway""",/artist/springsteen-on-broadway-556161
7,149833,1813959,1813959.0,17475,17475.0,103.8,103.8,14,14.0,5,7,WME,/Date(1529305200000)/,True,Luis Miguel,23676,Luis Miguel,/artist/luis-miguel-23676
8,149853,1489005,1489005.0,16756,16756.0,88.86,88.86,15,15.0,6,8,WME,/Date(1529305200000)/,True,Kendrick Lamar,156275,Kendrick Lamar,/artist/kendrick-lamar-156275
9,149886,1400474,1400474.0,13614,13614.0,102.87,102.87,19,19.0,7,9,Angelo Medina Group,/Date(1529305200000)/,True,Romeo Santos,164499,Romeo Santos,/artist/romeo-santos-164499
10,149983,1359573,1359573.0,13896,13896.0,97.84,97.84,11,11.0,8,10,Creative Artists Agency,/Date(1529305200000)/,True,Bon Jovi,47178,Bon Jovi,/artist/bon-jovi-47178
11,149888,1099819,989802.0,18055,16214.0,60.91,61.05,12,14.0,10,11,WME,/Date(1529305200000)/,True,The Killers,27029,The Killers,/artist/the-killers-27029
12,149859,997285,997285.0,12758,12758.0,78.17,78.17,14,14.0,9,12,Messina Touring Group,/Date(1529305200000)/,True,Blake Shelton,48310,Blake Shelton,/artist/blake-shelton-48310
13,149904,985074,897483.0,11737,10655.0,83.92,84.22,12,14.0,13,13,,/Date(1529305200000)/,True,André Rieu,51373,André Rieu,/artist/andr-rieu-51373
14,149943,905938,905938.0,11843,11843.0,76.49,76.49,23,23.0,11,14,Creative Artists Agency,/Date(1529305200000)/,True,Harry Styles,315762,Harry Styles,/artist/harry-styles-315762
15,149841,898787,898787.0,11926,11926.0,75.36,75.36,20,20.0,12,15,Creative Artists Agency,/Date(1529305200000)/,True,Demi Lovato,89120,Demi Lovato,/artist/demi-lovato-89120
16,149966,831624,831624.0,8677,8677.0,95.83,95.83,15,15.0,14,16,Creative Artists Agency,/Date(1529305200000)/,True,Maluma,201532,Maluma,/artist/maluma-201532
17,149868,812393,788357.0,10715,10584.0,75.82,74.48,19,22.0,17,17,WME,/Date(1529305200000)/,True,Kevin Hart,232828,Kevin Hart,/artist/kevin-hart-232828
18,149839,810702,810702.0,9238,9238.0,87.75,87.75,17,17.0,15,18,Creative Artists Agency,/Date(1529305200000)/,True,Kid Rock,26969,Kid Rock,/artist/kid-rock-26969
19,149838,800410,799708.0,13505,13644.0,59.27,58.61,13,11.0,16,19,Paradigm Talent Agency,/Date(1529305200000)/,True,Imagine Dragons,134346,Imagine Dragons,/artist/imagine-dragons-134346
20,149863,721915,,7969,,90.58,0.0,11,,New,20,,/Date(1529305200000)/,True,Ricardo Arjona,13704,Ricardo Arjona,/artist/ricardo-arjona-13704
21,149924,707233,707233.0,12509,12509.0,56.54,56.54,14,14.0,18,21,Creative Artists Agency,/Date(1529305200000)/,True,The Script,82545,The Script,/artist/the-script-82545
22,149974,704856,669761.0,8877,8648.0,79.4,77.44,13,16.0,19,22,Creative Artists Agency,/Date(1529305200000)/,True,Lana Del Rey,134109,Lana Del Rey,/artist/lana-del-rey-134109
23,149882,636479,550141.0,10606,9332.0,60.01,58.95,10,12.0,22,23,Paradigm Talent Agency,/Date(1529305200000)/,True,Stereophonics,7099,Stereophonics,/artist/stereophonics-7099
24,149844,582071,582071.0,9972,9972.0,58.37,58.37,21,21.0,20,24,WME,/Date(1529305200000)/,True,Miranda Lambert,20486,Miranda Lambert,/artist/miranda-lambert-20486
25,149963,575568,569713.0,8086,7740.0,71.18,73.6,20,19.0,21,25,Cardenas Marketing Network,/Date(1529305200000)/,True,Bad Bunny,323105,Bad Bunny,/artist/bad-bunny-323105
26,149947,516765,474957.0,5098,4724.0,101.35,100.53,13,15.0,26,26,ICM Partners (Comedy),/Date(1529305200000)/,True,Jerry Seinfeld,232705,Jerry Seinfeld,/artist/jerry-seinfeld-232705
27,149951,501603,501603.0,7488,7488.0,66.98,66.98,16,16.0,23,27,The Sixth House,/Date(1529305200000)/,True,Gloria Trevi / Alejandra Guzman,34054,Gloria Trevi,/artist/gloria-trevi-34054
28,149946,488354,487933.0,10529,10366.0,46.38,47.07,16,15.0,24,28,VStar Entertainment Group,/Date(1529305200000)/,True,"""Paw Patrol Live!""",223531,"""Paw Patrol Live!""",/artist/paw-patrol-live-223531
29,149953,477931,477931.0,7191,7191.0,66.45,66.45,11,11.0,25,29,Paradigm Talent Agency,/Date(1529305200000)/,True,Lorde,180911,Lorde,/artist/lorde-180911
30,149937,445848,444156.0,5730,5784.0,77.81,76.78,27,29.0,27,30,,/Date(1529305200000)/,True,"""Soy Luna Live""",478829,"""Soy Luna Live""",/artist/soy-luna-live-478829
31,149866,409225,409225.0,6503,6503.0,62.93,62.93,11,11.0,28,31,Creative Artists Agency,/Date(1529305200000)/,True,Santana,11574,Santana,/artist/santana-11574
32,149900,336994,345279.0,6744,6942.0,49.96,49.74,39,44.0,30,32,United Talent Agency,/Date(1529305200000)/,True,Jeff Dunham,232711,Jeff Dunham,/artist/jeff-dunham-232711
33,149902,287652,287652.0,4906,4906.0,58.62,58.62,12,12.0,31,33,APA,/Date(1529305200000)/,True,Paul Weller,16685,Paul Weller,/artist/paul-weller-16685
34,149895,246093,233941.0,5700,5412.0,43.17,43.23,28,30.0,34,34,WME,/Date(1529305200000)/,True,"""The Illusionists""",226798,"""The Illusionists""",/artist/the-illusionists-226798
35,149862,244563,244563.0,4518,4518.0,54.12,54.12,12,12.0,32,35,Creative Artists Agency,/Date(1529305200000)/,True,REO Speedwagon / Styx,13038,REO Speedwagon,/artist/reo-speedwagon-13038
36,149949,244173,244173.0,4398,4398.0,55.51,55.51,14,14.0,33,36,United Talent Agency,/Date(1529305200000)/,True,G-Eazy,106305,G-Eazy,/artist/g-eazy-106305
37,149856,229670,228166.0,3984,3927.0,57.64,58.1,22,26.0,35,37,Abhann Productions Ltd.,/Date(1529305200000)/,True,"""Riverdance""",233037,"""Riverdance""",/artist/riverdance-233037
38,149872,222772,222772.0,3539,3539.0,62.94,62.94,14,14.0,36,38,Pinnacle Entertainment,/Date(1529305200000)/,True,Noel Gallagher's High Flying Birds,159783,Noel Gallagher's High Flying Birds,/artist/noel-gallaghers-high-flying-birds-159783
39,149923,211058,211609.0,3339,3367.0,63.2,62.84,14,17.0,37,39,APA,/Date(1529305200000)/,True,Jimmy Carr,232747,Jimmy Carr,/artist/jimmy-carr-232747
40,149860,208835,208835.0,7560,7560.0,27.62,27.62,28,28.0,38,40, / Creative Artists Agency,/Date(1529305200000)/,True,"""Hits Deep Tour"" / TobyMac",0,"""Hits Deep Tour""",
41,149927,203945,203945.0,5584,5584.0,36.52,36.52,15,15.0,40,41,WME,/Date(1529305200000)/,True,MercyMe,21601,MercyMe,/artist/mercyme-21601
42,149834,191356,191356.0,2316,2316.0,82.6,82.6,13,13.0,41,42,WME,/Date(1529305200000)/,True,Diana Krall,40891,Diana Krall,/artist/diana-krall-40891
43,149908,185100,207712.0,2834,3295.0,65.31,63.04,21,22.0,39,43,ICM Partners,/Date(1529305200000)/,True,"""Dancing With The Stars""",231510,"""Dancing With The Stars""",/artist/dancing-with-the-stars-231510
44,149874,170084,148031.0,2854,2483.0,59.59,59.61,21,18.0,43,44,WME,/Date(1529305200000)/,True,Erasure,36833,Erasure,/artist/erasure-36833
45,149938,169916,170184.0,8036,8011.0,21.14,21.24,31,35.0,42,45,Premier Productions,/Date(1529305200000)/,True,"""Winter Jam"" / Skillet",0,"""Winter Jam""",
46,149881,144060,,2327,,61.9,0.0,15,,New,46,ICM Partners,/Date(1529305200000)/,True,The Piano Guys,178178,The Piano Guys,/artist/the-piano-guys-178178
47,149885,142037,142037.0,1933,1933.0,73.44,73.44,15,15.0,44,47,Paradigm Talent Agency,/Date(1529305200000)/,True,Jason Mraz,29593,Jason Mraz,/artist/jason-mraz-29593
48,149864,136861,132493.0,2768,2686.0,49.43,49.31,11,11.0,46,48,WME,/Date(1529305200000)/,True,Jason Isbell,167143,Jason Isbell,/artist/jason-isbell-167143
49,149955,136733,170184.0,4555,8011.0,30.02,21.24,14,35.0,45,49,Premier Productions,/Date(1529305200000)/,True,"""Outcry Tour"" / Elevation Worship",0,"""Outcry Tour""",
50,149978,126680,126680.0,1912,1912.0,66.24,66.24,11,11.0,47,50,Pinnacle Entertainment,/Date(1529305200000)/,True,Alice Cooper,52276,Alice Cooper,/artist/alice-cooper-52276
51,149948,121260,119672.0,2251,2235.0,53.86,53.54,23,24.0,48,51,Creative Artists Agency (Comedy),/Date(1529305200000)/,True,Ron White,233071,Ron White,/artist/ron-white-233071
52,149945,119364,105040.0,3102,2810.0,38.48,37.37,23,20.0,54,52,Paradigm Talent Agency,/Date(1529305200000)/,True,Vance Joy,174852,Vance Joy,/artist/vance-joy-174852
53,149916,114256,114256.0,2071,2071.0,55.15,55.15,37,37.0,49,53,WME,/Date(1529305200000)/,True,Rain - A Tribute To The Beatles,14395,Rain - A Tribute To The Beatles,/artist/rain-a-tribute-to-the-beatles-14395
54,149855,109451,113640.0,1830,1911.0,59.79,59.45,17,16.0,50,54,Creative Artists Agency,/Date(1529305200000)/,True,"Maks, Val & Peta",223814,"Maks, Val & Peta",/artist/maks-val-peta-223814
55,149918,107038,107038.0,3118,3118.0,34.33,34.33,14,14.0,52,55,,/Date(1529305200000)/,True,Hillsong Worship,207326,Hillsong Worship,/artist/hillsong-worship-207326
56,149956,106567,106229.0,1629,1614.0,65.41,65.79,21,19.0,53,56,Madstone Productions,/Date(1529305200000)/,True,Celtic Woman,45044,Celtic Woman,/artist/celtic-woman-45044
57,149887,105364,107384.0,2025,2061.0,52.02,52.09,13,12.0,51,57,APA,/Date(1529305200000)/,True,Steven Wilson,159130,Steven Wilson,/artist/steven-wilson-159130
58,149836,104374,104374.0,1516,1516.0,68.83,68.83,14,14.0,55,58,WME,/Date(1529305200000)/,True,David Byrne,42005,David Byrne,/artist/david-byrne-42005
59,149971,99922,94310.0,2300,2190.0,43.43,43.06,20,19.0,58,59,Creative Artists Agency,/Date(1529305200000)/,True,"""Disney Junior Dance Party""",393131,"""Disney Junior Dance Party""",/artist/disney-junior-dance-party-393131
60,149879,97234,98372.0,1731,1764.0,56.17,55.74,12,11.0,56,60,Creative Artists Agency,/Date(1529305200000)/,True,Dwight Yoakam,38412,Dwight Yoakam,/artist/dwight-yoakam-38412
61,149892,96880,94715.0,1354,1336.0,71.53,70.85,15,17.0,57,61,Entourage Talent Assoc.,/Date(1529305200000)/,True,G3,703263,G3,/artist/g3-703263
62,149832,92983,92983.0,1896,1896.0,49.02,49.02,12,12.0,59,62,CMP Entertainment,/Date(1529305200000)/,True,Brit Floyd,154258,Brit Floyd,/artist/brit-floyd-154258
63,149913,92639,89625.0,2389,2351.0,38.77,38.11,27,31.0,61,63,WME,/Date(1529305200000)/,True,Steve Aoki,72064,Steve Aoki,/artist/steve-aoki-72064
64,149883,90496,90496.0,1722,1722.0,52.54,52.54,14,14.0,60,64,Creative Artists Agency,/Date(1529305200000)/,True,Daughtry,68257,Daughtry,/artist/daughtry-68257
65,149852,84470,84470.0,2546,2546.0,33.18,33.18,15,15.0,63,65,Jeff Roberts & Associates,/Date(1529305200000)/,True,Casting Crowns,45571,Casting Crowns,/artist/casting-crowns-45571
66,149982,79360,79360.0,1406,1406.0,56.41,56.41,14,14.0,64,66,WME,/Date(1529305200000)/,True,"""Weird Al"" Yankovic",1068,"""Weird Al"" Yankovic",/artist/weird-al-yankovic-1068
67,149921,74117,75518.0,1111,1108.0,66.67,68.15,11,12.0,65,67,Paradigm Talent Agency / The Billions Corporation,/Date(1529305200000)/,True,Lyle Lovett / Robert Earl Keen,23604,Lyle Lovett,/artist/lyle-lovett-23604
68,149973,71388,71038.0,1586,1585.0,45.0,44.81,21,24.0,66,68,Asgard,/Date(1529305200000)/,True,Paul Carrack,16642,Paul Carrack,/artist/paul-carrack-16642
