Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,189874,8243476,7732340.0,65662,62630.0,125.54,123.46,8,10.0,1,1,,/Date(1549872000000)/,True,Taylor Swift,62760,Taylor Swift,/artist/taylor-swift-62760
2,189883,4802517,4753471.0,35177,34995.0,136.52,135.83,8,9.0,2,2,,/Date(1549872000000)/,True,U2,2967,U2,/artist/u2-2967
3,189890,4539983,4041588.0,38434,34579.0,118.12,116.88,10,12.0,4,3,WME,/Date(1549872000000)/,True,Drake,39372,Drake,/artist/drake-39372
4,189851,3989620,4506091.0,44162,48686.0,90.34,92.55,13,14.0,3,4,Paradigm Talent Agency,/Date(1549872000000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
5,189899,3237377,3237377.0,44701,44701.0,72.42,72.42,14,14.0,7,5,Sensible Events,/Date(1549872000000)/,True,Roger Waters,12078,Roger Waters,/artist/roger-waters-12078
6,189841,2954573,,17592,,167.95,0.0,8,,New,6,Klassics Music Management Limited,/Date(1549872000000)/,True,Andrea Bocelli,51826,Andrea Bocelli,/artist/andrea-bocelli-51826
7,189878,2533928,2752443.0,19943,22237.0,127.05,123.77,8,9.0,8,7,Artist Group International,/Date(1549872000000)/,True,Billy Joel,48725,Billy Joel,/artist/billy-joel-48725
8,189903,2479742,2721702.0,19226,20831.0,128.98,130.66,16,15.0,9,8,The Howard Rose Agency,/Date(1549872000000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
9,189885,2149554,2149554.0,4222,4222.0,509.02,509.02,11,11.0,11,9, / Creative Artists Agency,/Date(1549872000000)/,True,"""Springsteen On Broadway"" ",556161,"""Springsteen On Broadway""",/artist/springsteen-on-broadway-556161
10,189876,2113272,2224842.0,16417,17198.0,128.72,129.36,14,11.0,10,10,Artist Group International,/Date(1549872000000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
11,189894,2092876,2092876.0,13892,13892.0,150.65,150.65,15,15.0,12,11,Solo Agency,/Date(1549872000000)/,True,Phil Collins,15705,Phil Collins,/artist/phil-collins-15705
12,189838,2084329,2090877.0,16140,16188.0,129.14,129.16,21,23.0,13,12,WME,/Date(1549872000000)/,True,Justin Timberlake,27685,Justin Timberlake,/artist/justin-timberlake-27685
13,189900,1850333,1850333.0,13946,13946.0,132.67,132.67,26,26.0,15,13,Creative Artists Agency,/Date(1549872000000)/,True,Fleetwood Mac,35812,Fleetwood Mac,/artist/fleetwood-mac-35812
14,189864,1826884,1826884.0,19343,19343.0,94.44,94.44,17,17.0,16,14,WME,/Date(1549872000000)/,True,Luis Miguel,23676,Luis Miguel,/artist/luis-miguel-23676
15,189866,1704131,1577446.0,15369,14954.0,110.88,105.48,10,11.0,18,15,WME,/Date(1549872000000)/,True,Maroon 5,22512,Maroon 5,/artist/maroon-5-22512
16,189856,1617591,1617591.0,14694,14694.0,110.08,110.08,14,14.0,17,16,WME,/Date(1549872000000)/,True,Sam Smith,11433,Sam Smith,/artist/sam-smith-11433
