Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,246952,12700483,12700483.0,56046,56046.0,226.61,226.61,14,14.0,1,1,,/Date(1571036400000)/,True,The Rolling Stones,12116,The Rolling Stones,/artist/the-rolling-stones-12116
2,247081,8608538,8318596.0,95395,92792.0,90.24,89.65,13,14.0,2,2,Paradigm Talent Agency,/Date(1571036400000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
3,247043,5760153,5622021.0,53375,52489.0,107.92,107.11,21,23.0,3,3,Marshall Arts,/Date(1571036400000)/,True,Pink,15935,Pink,/artist/pink-15935
4,247093,5225975,5184194.0,54335,53208.0,96.18,97.43,15,17.0,4,4,Artist Group International,/Date(1571036400000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
5,247049,4093329,4112925.0,51100,51353.0,80.1,80.09,11,11.0,5,5,United Talent Agency,/Date(1571036400000)/,True,Muse,19965,Muse,/artist/muse-19965
6,247083,2663455,2530914.0,30040,28961.0,88.66,87.39,8,9.0,6,6,WME,/Date(1571036400000)/,True,Dead & Company,203144,Dead & Company,/artist/dead-company-203144
7,247096,2351685,2155589.0,35778,33047.0,65.73,65.23,8,9.0,8,7,Paradigm Talent Agency,/Date(1571036400000)/,True,Phish,15753,Phish,/artist/phish-15753
8,247098,2275577,2252916.0,16598,16411.0,137.1,137.28,18,19.0,7,8,Creative Artists Agency,/Date(1571036400000)/,True,Jennifer Lopez,29383,Jennifer Lopez,/artist/jennifer-lopez-29383
9,247004,1975147,1975147.0,16031,16031.0,123.21,123.21,13,13.0,9,9,United Talent Agency,/Date(1571036400000)/,True,Jonas Brothers,28484,Jonas Brothers,/artist/jonas-brothers-28484
10,246987,1946470,1946470.0,15730,15730.0,123.74,123.74,9,9.0,10,10,Creative Artists Agency,/Date(1571036400000)/,True,Queen + Adam Lambert,14115,Queen + Adam Lambert,/artist/queen-adam-lambert-14115
11,247035,1663142,1663142.0,13041,13041.0,127.53,127.53,10,10.0,12,11,Artist Group International,/Date(1571036400000)/,True,Def Leppard,41191,Def Leppard,/artist/def-leppard-41191
12,247031,1578338,1760268.0,15271,15450.0,103.35,113.93,13,13.0,11,12,Creative Artists Agency,/Date(1571036400000)/,True,Ariana Grande,167474,Ariana Grande,/artist/ariana-grande-167474
