Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,145388,4044909,4002773.0,38268,39682.0,105.7,100.87,15,16.0,1,1,WME,/Date(1523862000000)/,True,Bruno Mars,143992,Bruno Mars,/artist/bruno-mars-143992
2,145331,2330770,2340302.0,4582,4604.0,508.68,508.26,12,14.0,2,2, / Creative Artists Agency,/Date(1523862000000)/,True,"""Springsteen On Broadway"" ",556161,"""Springsteen On Broadway""",/artist/springsteen-on-broadway-556161
3,145370,1814063,1451795.0,14828,12943.0,122.34,112.16,13,12.0,8,3,Creative Artists Agency,/Date(1523862000000)/,True,Queen + Adam Lambert,14115,Queen + Adam Lambert,/artist/queen-adam-lambert-14115
4,145377,1722825,1729116.0,20693,20743.0,83.26,83.36,14,16.0,3,4,Cirque du Soleil,/Date(1523862000000)/,True,"Cirque du Soleil - ""Totem""",226955,"Cirque du Soleil - ""Totem""",/artist/cirque-du-soleil-totem-226955
5,145364,1593720,1626687.0,15114,15314.0,105.44,106.22,17,22.0,4,5,Creative Artists Agency,/Date(1523862000000)/,True,Lady Gaga,74180,Lady Gaga,/artist/lady-gaga-74180
6,145307,1489005,1489005.0,16756,16756.0,88.86,88.86,15,15.0,7,6,WME,/Date(1523862000000)/,True,Kendrick Lamar,156275,Kendrick Lamar,/artist/kendrick-lamar-156275
7,145340,1146871,1128856.0,12403,11988.0,92.46,94.16,11,11.0,9,7,Creative Artists Agency,/Date(1523862000000)/,True,Katy Perry,80789,Katy Perry,/artist/katy-perry-80789
8,145321,997285,997285.0,12758,12758.0,78.17,78.17,14,14.0,10,8,Messina Touring Group,/Date(1523862000000)/,True,Blake Shelton,48310,Blake Shelton,/artist/blake-shelton-48310
9,145309,912315,790283.0,15050,13831.0,60.62,57.14,20,33.0,12,9,WME,/Date(1523862000000)/,True,Trans-Siberian Orchestra,3779,Trans-Siberian Orchestra,/artist/trans-siberian-orchestra-3779
10,145417,778972,,9498,,82.01,0.0,11,,New,10,Creative Artists Agency,/Date(1523862000000)/,True,Lana Del Rey,134109,Lana Del Rey,/artist/lana-del-rey-134109
11,145401,707118,838571.0,11351,12165.0,62.29,68.93,14,19.0,11,11,WME,/Date(1523862000000)/,True,The Killers,27029,The Killers,/artist/the-killers-27029
12,145379,685439,613180.0,8070,6415.0,84.93,95.58,31,30.0,16,12,,/Date(1523862000000)/,True,André Rieu,51373,André Rieu,/artist/andr-rieu-51373
13,145366,560308,,9311,,60.17,0.0,12,,New,13,The Sixth House,/Date(1523862000000)/,True,Gloria Trevi / Alejandra Guzman,34054,Gloria Trevi,/artist/gloria-trevi-34054
14,145396,546246,,9166,,59.59,0.0,11,,New,14,Paradigm Talent Agency,/Date(1523862000000)/,True,Stereophonics,7099,Stereophonics,/artist/stereophonics-7099
15,145397,529448,,6495,,81.51,0.0,11,,New,15,13 Artists,/Date(1523862000000)/,True,A-ha,52247,A-ha,/artist/a-ha-52247
16,145359,524368,312869.0,8307,5157.0,63.12,60.66,14,22.0,24,16,Contra Promotion,/Date(1523862000000)/,True,Sunrise Avenue,67517,Sunrise Avenue,/artist/sunrise-avenue-67517
17,145362,509496,497955.0,7319,7335.0,69.6,67.88,26,23.0,17,17,,/Date(1523862000000)/,True,"""Soy Luna Live""",478829,"""Soy Luna Live""",/artist/soy-luna-live-478829
18,145338,443457,446238.0,8591,8767.0,51.61,50.9,19,17.0,19,18,Creative Artists Agency,/Date(1523862000000)/,True,Avenged Sevenfold,50084,Avenged Sevenfold,/artist/avenged-sevenfold-50084
19,145375,443318,461897.0,4389,4729.0,101.0,97.67,20,23.0,18,19,ICM Partners (Comedy),/Date(1523862000000)/,True,Jerry Seinfeld,232705,Jerry Seinfeld,/artist/jerry-seinfeld-232705
20,145390,375801,395372.0,7582,7924.0,49.56,49.89,34,23.0,21,20,United Talent Agency,/Date(1523862000000)/,True,Jeff Dunham,232711,Jeff Dunham,/artist/jeff-dunham-232711
21,145368,371498,261018.0,8035,6182.0,46.23,42.22,17,18.0,30,21,VStar Entertainment Group,/Date(1523862000000)/,True,"""Paw Patrol Live!""",223531,"""Paw Patrol Live!""",/artist/paw-patrol-live-223531
22,145423,367615,388473.0,6865,7147.0,53.54,54.35,11,11.0,22,22,United Talent Agency,/Date(1523862000000)/,True,Jim Gaffigan,232739,Jim Gaffigan,/artist/jim-gaffigan-232739
23,145432,361672,295904.0,5685,5092.0,63.61,58.11,11,14.0,26,23,Creative Artists Agency (Comedy),/Date(1523862000000)/,True,Gabriel Iglesias,232630,Gabriel Iglesias,/artist/gabriel-iglesias-232630
24,145395,337949,319322.0,5587,4938.0,60.49,64.66,14,13.0,23,24,,/Date(1523862000000)/,True,"""Harry Potter In Concert""",223310,"""Harry Potter In Concert""",/artist/harry-potter-in-concert-223310
25,145425,309676,277794.0,5920,5374.0,52.3,51.68,11,14.0,28,25,Paradigm Talent Agency,/Date(1523862000000)/,True,Alt-J,168845,Alt-J,/artist/alt-j-168845
26,145383,287652,287652.0,4906,4906.0,58.62,58.62,12,12.0,27,26,APA,/Date(1523862000000)/,True,Paul Weller,16685,Paul Weller,/artist/paul-weller-16685
27,145392,243234,,4144,,58.69,0.0,31,,New,27,WME,/Date(1523862000000)/,True,"""The Illusionists""",226798,"""The Illusionists""",/artist/the-illusionists-226798
