Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,152190,3166332,3166332.0,29357,29357.0,107.86,107.86,12,12.0,1,1,Solo Agency,/Date(1531119600000)/,True,Phil Collins,15705,Phil Collins,/artist/phil-collins-15705
2,152258,3104922,3104922.0,21354,21354.0,145.4,145.4,27,27.0,2,2,WME,/Date(1531119600000)/,True,Justin Timberlake,27685,Justin Timberlake,/artist/justin-timberlake-27685
3,152274,2613564,3022535.0,29980,32556.0,87.18,92.84,20,14.0,3,3,Dale Morris & Associates,/Date(1531119600000)/,True,Kenny Chesney,27429,Kenny Chesney,/artist/kenny-chesney-27429
4,152257,2516606,2516606.0,18209,18209.0,138.2,138.2,38,38.0,4,4,Marshall Arts,/Date(1531119600000)/,True,Pink,15935,Pink,/artist/pink-15935
5,152207,2142342,2146657.0,20047,20284.0,106.87,105.83,13,15.0,5,5,Artist Group International,/Date(1531119600000)/,True,Metallica,21654,Metallica,/artist/metallica-21654
6,152205,2136568,2118268.0,4206,4170.0,507.97,507.92,16,15.0,6,6, / Creative Artists Agency,/Date(1531119600000)/,True,"""Springsteen On Broadway"" ",556161,"""Springsteen On Broadway""",/artist/springsteen-on-broadway-556161
7,152206,1766300,1742496.0,9389,9293.0,188.11,187.49,13,12.0,7,7,Creative Artists Agency,/Date(1531119600000)/,True,Jennifer Lopez,29383,Jennifer Lopez,/artist/jennifer-lopez-29383
8,152225,1486325,1486325.0,15549,15549.0,95.59,95.59,13,13.0,10,8,Creative Artists Agency,/Date(1531119600000)/,True,Bon Jovi,47178,Bon Jovi,/artist/bon-jovi-47178
9,152288,1423287,1704713.0,13042,16531.0,109.13,103.12,31,16.0,8,9,WME,/Date(1531119600000)/,True,Luis Miguel,23676,Luis Miguel,/artist/luis-miguel-23676
10,152275,1170195,1400474.0,13241,13614.0,88.37,102.87,21,19.0,11,10,Angelo Medina Group,/Date(1531119600000)/,True,Romeo Santos,164499,Romeo Santos,/artist/romeo-santos-164499
11,152237,1006056,997285.0,12833,12758.0,78.39,78.17,11,14.0,12,11,Messina Touring Group,/Date(1531119600000)/,True,Blake Shelton,48310,Blake Shelton,/artist/blake-shelton-48310
12,152250,962576,962576.0,12995,12995.0,74.07,74.07,25,25.0,13,12,Creative Artists Agency,/Date(1531119600000)/,True,Harry Styles,315762,Harry Styles,/artist/harry-styles-315762
13,152214,859067,878734.0,11674,11596.0,73.59,75.78,21,18.0,14,13,WME,/Date(1531119600000)/,True,Kevin Hart,232828,Kevin Hart,/artist/kevin-hart-232828
14,152255,807711,818824.0,9944,9862.0,81.22,83.02,14,10.0,17,14,Creative Artists Agency,/Date(1531119600000)/,True,Tim McGraw / Faith Hill,4554,Tim McGraw,/artist/tim-mcgraw-4554
15,152220,795959,795959.0,8422,8422.0,94.5,94.5,19,19.0,19,15,Creative Artists Agency,/Date(1531119600000)/,True,Maluma,201532,Maluma,/artist/maluma-201532
16,152211,795164,791473.0,9147,9527.0,86.92,83.07,11,12.0,20,16,,/Date(1531119600000)/,True,Ricardo Arjona,13704,Ricardo Arjona,/artist/ricardo-arjona-13704
17,152279,792288,810710.0,12890,13674.0,61.46,59.29,14,14.0,18,17,Paradigm Talent Agency,/Date(1531119600000)/,True,Imagine Dragons,134346,Imagine Dragons,/artist/imagine-dragons-134346
18,152281,787840,869690.0,10692,11681.0,73.68,74.45,24,21.0,15,18,Creative Artists Agency,/Date(1531119600000)/,True,Demi Lovato,89120,Demi Lovato,/artist/demi-lovato-89120
19,152283,760691,831301.0,8890,9524.0,85.56,87.28,10,12.0,16,19,Creative Artists Agency,/Date(1531119600000)/,True,Kid Rock,26969,Kid Rock,/artist/kid-rock-26969
20,152204,742171,,8261,,89.84,0.0,13,,New,20,ICO ApS,/Date(1531119600000)/,True,James Taylor,30201,James Taylor,/artist/james-taylor-30201
21,152272,636479,636479.0,10606,10606.0,60.01,60.01,10,10.0,21,21,Paradigm Talent Agency,/Date(1531119600000)/,True,Stereophonics,7099,Stereophonics,/artist/stereophonics-7099
22,152236,599465,591681.0,10105,10025.0,59.32,59.02,12,15.0,22,22,WME,/Date(1531119600000)/,True,Miranda Lambert,20486,Miranda Lambert,/artist/miranda-lambert-20486
23,152230,575568,575568.0,8086,8086.0,71.18,71.18,20,20.0,23,23,Cardenas Marketing Network,/Date(1531119600000)/,True,Bad Bunny,323105,Bad Bunny,/artist/bad-bunny-323105
24,152252,524819,515448.0,11840,11473.0,44.33,44.93,11,13.0,25,24,VStar Entertainment Group,/Date(1531119600000)/,True,"""Paw Patrol Live!""",223531,"""Paw Patrol Live!""",/artist/paw-patrol-live-223531
25,152249,516685,474975.0,7729,7267.0,66.85,65.35,13,12.0,28,25,Paradigm Talent Agency,/Date(1531119600000)/,True,Lorde,180911,Lorde,/artist/lorde-180911
