Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,96037,5004737,5043476.0,49150,49847.0,101.82,101.18,10,12.0,1,1,United Talent Agency,/Date(1491202800000)/,True,Guns N' Roses,32570,Guns N' Roses,/artist/guns-n-roses-32570
2,96035,1676016,1598057.0,20716,19708.0,80.9,81.09,14,15.0,2,2,Creative Artists Agency,/Date(1491202800000)/,True,Justin Bieber,130405,Justin Bieber,/artist/justin-bieber-130405
3,96029,1487928,1538423.0,17313,17828.0,85.94,86.29,33,29.0,3,3,WME,/Date(1491202800000)/,True,Red Hot Chili Peppers,13471,Red Hot Chili Peppers,/artist/red-hot-chili-peppers-13471
4,96039,898269,903299.0,9219,9201.0,97.43,98.17,27,29.0,4,4,Creative Artists Agency,/Date(1491202800000)/,True,Stevie Nicks,7373,Stevie Nicks,/artist/stevie-nicks-7373
5,96038,834604,829657.0,14375,14349.0,58.06,57.82,30,26.0,7,5,WME,/Date(1491202800000)/,True,Eric Church,36859,Eric Church,/artist/eric-church-36859
6,96024,792334,875085.0,11466,12515.0,69.1,69.92,12,12.0,5,6,WME,/Date(1491202800000)/,True,"""The Illusionists""",226798,"""The Illusionists""",/artist/the-illusionists-226798
7,96023,748456,718817.0,9363,9328.0,79.94,77.06,18,21.0,10,7,Creative Artists Agency,/Date(1491202800000)/,True,Keith Urban / Carrie Underwood,27338,Keith Urban,/artist/keith-urban-27338
8,96022,732009,849904.0,12861,14294.0,56.92,59.46,27,19.0,6,8,WME,/Date(1491202800000)/,True,Trans-Siberian Orchestra,3779,Trans-Siberian Orchestra,/artist/trans-siberian-orchestra-3779
9,96033,719365,719365.0,11679,11679.0,61.59,61.59,10,10.0,9,9,WME,/Date(1491202800000)/,True,Blake Shelton,48310,Blake Shelton,/artist/blake-shelton-48310
10,96032,713215,750357.0,10164,10540.0,70.17,71.19,11,14.0,8,10,Creative Artists Agency,/Date(1491202800000)/,True,Carrie Underwood,45470,Carrie Underwood,/artist/carrie-underwood-45470
11,96019,711898,669871.0,8258,7782.0,86.2,86.07,16,15.0,11,11,Paradigm Talent Agency / ICM Partners,/Date(1491202800000)/,True,Maxwell / Mary J. Blige,21935,Maxwell,/artist/maxwell-21935
12,96018,657586,641389.0,11515,11215.0,57.11,57.19,11,10.0,12,12,Creative Artists Agency,/Date(1491202800000)/,True,Green Day,33284,Green Day,/artist/green-day-33284
13,96016,569356,602427.0,6275,6612.0,90.73,91.1,20,17.0,13,13,ICM Partners (Comedy),/Date(1491202800000)/,True,Jerry Seinfeld,232705,Jerry Seinfeld,/artist/jerry-seinfeld-232705
14,96027,561333,,7322,,76.66,0.0,10,,New,14,United Talent Agency,/Date(1491202800000)/,True,Sebastian Maniscalco,233099,Sebastian Maniscalco,/artist/sebastian-maniscalco-233099
15,96026,502337,452101.0,8912,8825.0,56.37,51.23,13,11.0,16,15,WME,/Date(1491202800000)/,True,Florida Georgia Line,155860,Florida Georgia Line,/artist/florida-georgia-line-155860
16,96013,482568,435846.0,10841,10054.0,44.51,43.35,35,33.0,18,16,Creative Artists Agency,/Date(1491202800000)/,True,Twenty One Pilots,146126,Twenty One Pilots,/artist/twenty-one-pilots-146126
17,96012,469238,469238.0,7802,7802.0,60.14,60.14,11,11.0,14,17,Creative Artists Agency,/Date(1491202800000)/,True,Simply Red,9057,Simply Red,/artist/simply-red-9057
18,96011,456389,456389.0,10982,10982.0,41.56,41.56,12,12.0,15,18,United Talent Agency,/Date(1491202800000)/,True,The Tenderloins,226450,The Tenderloins,/artist/the-tenderloins-226450
