Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,179078,8311611,8952956.0,66110,71284.0,125.72,125.59,20,21.0,1,1,,/Date(1545638400000)/,True,Taylor Swift,62760,Taylor Swift,/artist/taylor-swift-62760
2,179063,6855357,6935409.0,53506,54084.0,128.12,128.23,22,24.0,2,2,Live Nation / Creative Artists Agency,/Date(1545638400000)/,True,Jay-Z / Beyoncé,29784,Jay-Z,/artist/jay-z-29784
3,179113,5841468,6002329.0,63280,65374.0,92.31,91.81,25,27.0,3,3,Paradigm Talent Agency,/Date(1545638400000)/,True,Ed Sheeran,94191,Ed Sheeran,/artist/ed-sheeran-94191
4,179082,4976018,4976018.0,37613,37613.0,132.29,132.29,13,13.0,4,4,,/Date(1545638400000)/,True,U2,2967,U2,/artist/u2-2967
5,179059,4158144,3904125.0,35705,33808.0,116.46,115.48,19,20.0,7,5,WME,/Date(1545638400000)/,True,Drake,39372,Drake,/artist/drake-39372
6,179088,3696156,3590211.0,24903,23337.0,148.42,153.84,9,9.0,8,6,WME,/Date(1545638400000)/,True,Bruno Mars,143992,Bruno Mars,/artist/bruno-mars-143992
7,179047,3521938,,19717,,178.62,0.0,12,,6,7,Creative Artists Agency,/Date(1545638400000)/,True,Eagles,38478,Eagles,/artist/eagles-38478
8,179138,3349135,3207192.0,16365,15557.0,204.64,206.16,12,14.0,11,8,Creative Artists Agency,/Date(1545638400000)/,True,Britney Spears,47161,Britney Spears,/artist/britney-spears-47161
9,179077,3295709,3542401.0,27201,29625.0,121.16,119.57,9,9.0,9,9,Artist Group International,/Date(1545638400000)/,True,Billy Joel,48725,Billy Joel,/artist/billy-joel-48725
10,179134,2804263,3234940.0,20854,23976.0,134.47,134.92,11,8.0,10,10,The Howard Rose Agency,/Date(1545638400000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
11,179133,2603628,2603628.0,32897,32897.0,79.14,79.14,24,24.0,12,11,Sensible Events,/Date(1545638400000)/,True,Roger Waters,12078,Roger Waters,/artist/roger-waters-12078
