Count,ID,AvgGross,LastWeekAvgGross,AvgTixSold,LastWeekAvgTixSold,AvgTixPrice,LastWeekAvgTixPrice,Cities,LastWeekCities,LastWeek,ThisWeek,AgtName,WeekOfDate,ShowData,Artist,ArtistDetail_id,ArtistDetail_name,ArtistDetail_url
1,269430,6719086,,51506,,130.45,0,11,,New,1,,/Date(1581926400000)/,True,U2,2967,U2,/artist/u2-2967
2,269413,3281046,,23182,,141.53,0,14,,1,2,The Howard Rose Agency,/Date(1581926400000)/,True,Elton John,37957,Elton John,/artist/elton-john-37957
3,269481,2118319,,12717,,166.57,0,11,,3,3,Klassics Music Management Limited,/Date(1581926400000)/,True,Andrea Bocelli,51826,Andrea Bocelli,/artist/andrea-bocelli-51826
4,269466,1732321,,15116,,114.6,0,10,,2,4,United Talent Agency,/Date(1581926400000)/,True,Post Malone,198984,Post Malone,/artist/post-malone-198984
5,269439,1727214,,13217,,130.67,0,19,,6,5,Marshall Arts,/Date(1581926400000)/,True,Cher,44721,Cher,/artist/cher-44721
6,269414,1725453,,28999,,59.5,0,10,,5,6,Creative Artists Agency,/Date(1581926400000)/,True,Little Mix,168938,Little Mix,/artist/little-mix-168938
7,269456,1505759,,13920,,108.17,0,18,,9,7,WME,/Date(1581926400000)/,True,Tool,4298,Tool,/artist/tool-4298
8,269500,1495000,,15142,,98.73,0,28,,8,8,United Talent Agency,/Date(1581926400000)/,True,Jonas Brothers,28484,Jonas Brothers,/artist/jonas-brothers-28484
9,269480,1418149,,16317,,86.91,0,14,,7,9,,/Date(1581926400000)/,True,André Rieu,51373,André Rieu,/artist/andr-rieu-51373
10,269442,1251018,,17800,,70.28,0,14,,16,10,Paradigm Talent Agency,/Date(1581926400000)/,True,Shawn Mendes,188938,Shawn Mendes,/artist/shawn-mendes-188938
11,269502,1214470,,11554,,105.11,0,15,,14,11,Beaver Productions,/Date(1581926400000)/,True,Michael Bublé,21052,Michael Bublé,/artist/michael-bubl-21052
12,269449,1148820,,10798,,106.39,0,12,,15,12,Cardenas Marketing Network,/Date(1581926400000)/,True,Marc Anthony,22802,Marc Anthony,/artist/marc-anthony-22802
13,269486,1081567,,12014,,90.02,0,21,,17,13,Cardenas Marketing Network,/Date(1581926400000)/,True,Bad Bunny,323105,Bad Bunny,/artist/bad-bunny-323105
14,269505,1035842,,12374,,83.71,0,8,,18,14,WME,/Date(1581926400000)/,True,Chris Stapleton,180627,Chris Stapleton,/artist/chris-stapleton-180627
15,269419,971193,,9299,,104.43,0,13,,20,15,Paradigm Talent Agency,/Date(1581926400000)/,True,The Black Keys,48302,The Black Keys,/artist/the-black-keys-48302
16,269455,946389,,14633,,64.67,0,17,,21,16,WME,/Date(1581926400000)/,True,Trans-Siberian Orchestra,3779,Trans-Siberian Orchestra,/artist/trans-siberian-orchestra-3779
17,269453,815543,,11102,,73.46,0,8,,22,17,Creative Artists Agency,/Date(1581926400000)/,True,Twenty One Pilots,146126,Twenty One Pilots,/artist/twenty-one-pilots-146126
18,269465,783253,,8296,,94.4,0,8,,23,18,International Talent Booking,/Date(1581926400000)/,True,Scorpions,10548,Scorpions,/artist/scorpions-10548
19,269497,629028,,5234,,120.16,0,15,,27,19,ICM Partners (Comedy),/Date(1581926400000)/,True,Jerry Seinfeld,232705,Jerry Seinfeld,/artist/jerry-seinfeld-232705
20,269415,578266,,8479,,68.2,0,16,,25,20,WME,/Date(1581926400000)/,True,The World of Hans Zimmer,739846,The World of Hans Zimmer,/artist/the-world-of-hans-zimmer-739846
21,269495,567085,,5762,,98.41,0,8,,New,21,Creative Artists Agency,/Date(1581926400000)/,True,Bob Dylan,47653,Bob Dylan,/artist/bob-dylan-47653
22,269506,494880,,6386,,77.49,0,13,,34,22,Creative Artists Agency,/Date(1581926400000)/,True,Bryan Adams,46813,Bryan Adams,/artist/bryan-adams-46813
23,269485,493598,,6953,,70.99,0,8,,24,23,C2C / WK Entertainment,/Date(1581926400000)/,True,Maluma,201532,Maluma,/artist/maluma-201532
24,269445,484858,,8717,,55.62,0,9,,New,24,Paradigm Talent Agency,/Date(1581926400000)/,True,The Lumineers,149243,The Lumineers,/artist/the-lumineers-149243
